scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,ood_case
S2,7,RFOTO-ABC,0.15798701318973232,0.39936535265417866,0.8964974410183635,0.04589700123628297,0.98,0.02,0.0018447892089706608,0.9994703843568827,0.0005296156431172694,1.0090299025873342,0.999845686104496,0.9949989652838918,0.9115954087943887,0.0124232729969718,1.0,0.5250390000874177,350,1,0.3499279542595977,0.46744569869254887,0.0005296156431172694,0.0010363984320059891,0.0001543138955040213,in_distribution
S2,7,Standard-ABC,0.4713515187439845,1.137804752597956,3.1816724443290227,0.13592067877268846,0.54,0.46,0.4324498474351203,0.9960972240186519,0.0039027759813480877,1.0684814010681039,0.9201481548174637,0.3716534511701044,0.23071831149465363,0.29458701394816017,0.56,0.546061999979429,350,1,1.0055454860663156,0.8152914172020144,0.0039027759813480877,0.3396524106938136,0.0798518451825363,in_distribution
S2,7,Delay-Greedy,0.15688972107303278,0.3982533017465405,0.8604556964585837,0.04457189699219573,0.98,0.02,0.00018587929830142684,0.9994332354853687,0.0005667645146312261,1.0091784163400501,0.9999939022015025,0.9944890063412917,0.9858303963864564,0.0024693796144641335,1.0,0.002265300019644201,1,1,0.34357662658069965,0.47236793474758115,0.0005667645146312261,0.00010442657207945327,6.09779849747305e-06,in_distribution
S2,8,RFOTO-ABC,0.23110271630756685,0.4985771763222184,1.0704749353782699,0.05427728317533784,0.9,0.1,0.019993607186927203,0.9988133318372023,0.0011866681627976906,1.0172439652767082,0.9964642891650574,0.9157978053256496,0.6081802645811031,0.05956724304259366,0.92,0.6106936000287533,350,1,0.5474087454222971,0.595975901428322,0.0011866681627976906,0.016345817919773346,0.0035357108349426403,in_distribution
S2,8,Standard-ABC,0.5360752598742826,1.007549283305588,3.5264811290734146,0.12050532973253965,0.6,0.4,0.4278956925197123,0.9979455846034244,0.002054415396575566,1.0573103914441302,0.9143265931900955,0.3190501989845702,0.23747611434034388,0.3061063527603107,0.62,0.6087697999319062,350,1,1.14265953735045,0.8643717350992752,0.002054415396575566,0.4299708846839122,0.08567340680990454,in_distribution
S2,8,Delay-Greedy,0.3175099476507195,0.5935321411388987,1.102168318095603,0.04796741333696705,0.94,0.06,0.09221013099868049,0.9961577019687468,0.003842298031253202,1.0293688214331336,0.9836454484854383,0.8936103424050273,0.21159396443966094,0.12894366977196117,0.98,0.004232300096191466,1,1,0.7068367386402642,0.5663362550501146,0.003842298031253202,0.21051472959880516,0.016354551514561666,in_distribution
S2,9,RFOTO-ABC,0.16252511919716722,0.42991620014329274,0.8198769584698599,0.042524221709088816,1.0,0.0,0.0,0.999736169647556,0.0002638303524441099,1.0016753361202173,0.999997743342222,0.999888817829992,0.9894955527747029,0.0015022193148794686,0.96,0.5061659999191761,350,1,0.38162599104468026,0.44710344577894434,0.0002638303524441099,0.0,2.2566577779770114e-06,in_distribution
S2,9,Standard-ABC,0.48175515305073463,1.0464412974656647,2.8496211154442967,0.16482994066334164,0.66,0.34,0.3180268317239272,0.9985057132515064,0.0014942867484935118,1.0368885760744841,0.9327196679907528,0.41867059629475994,0.3048396248678266,0.2685768003426581,0.62,0.5822737000416964,350,1,1.0358253670325093,0.856084214671562,0.0014942867484935118,0.33598108776314917,0.06728033200924721,in_distribution
S2,9,Delay-Greedy,0.1657955974001433,0.4421512680177637,0.8979947515335711,0.0430931840118416,1.0,0.0,0.0,0.9999453822129359,5.4617787063988564e-05,1.0024974162101028,0.9999998920659277,0.9999140858820932,0.9976524862830825,0.0003285332303715053,0.98,0.0033403000561520457,1,1,0.38932868777473384,0.45634990472624104,5.4617787063988564e-05,0.0,1.0793407234643837e-07,in_distribution
S2,10,RFOTO-ABC,0.1720521147456895,0.45990709430843574,1.0282328385643507,0.052103784749147924,1.0,0.0,0.0,0.9993925053940318,0.000607494605968344,1.010409529004857,0.9999952956655176,0.9961172614269269,0.9868154645741203,0.0021689528840539312,0.96,0.6233538000378758,350,1,0.373995537836489,0.5228735047680082,0.000607494605968344,0.0,4.704334482408257e-06,in_distribution
S2,10,Standard-ABC,0.49329928889514674,1.2051064179960589,3.791903390579666,0.13010362745942078,0.56,0.44,0.39710123309589723,0.9961618838902169,0.003838116109783267,1.0492848979951745,0.9187509461382143,0.3639662364195458,0.29671641808357735,0.2973789724725893,0.56,0.6180930000264198,350,1,1.0599608393027944,0.9293403062066511,0.003838116109783267,0.3038122073489039,0.08124905386178571,in_distribution
S2,10,Delay-Greedy,0.18302726498899743,0.49455666628436634,1.0886705354497173,0.05412429471002451,1.0,0.0,0.0,0.9995585142368045,0.00044148576319551935,1.0065916340618768,0.9999955858815985,0.9986583938040569,0.9857886394176342,0.002100984979860483,1.0,0.0023614000529050827,1,1,0.40039960317777384,0.5522560328276975,0.00044148576319551935,0.0,4.4141184014634405e-06,in_distribution
S2,11,RFOTO-ABC,0.16177476210364392,0.45978843986459184,0.9090029286493563,0.04544696438288316,0.98,0.02,0.06307674448781664,0.9997381891003303,0.0002618108996695345,1.0131535482774292,0.9884850652245966,0.9979944014826978,0.2407412582582968,0.10793087182198542,0.94,0.5665240999078378,350,1,0.36126992035014693,0.40339698769073573,0.0002618108996695345,0.03667252586500967,0.01151493477540344,in_distribution
S2,11,Standard-ABC,0.45271338449396886,1.20056570072971,3.7177884523468174,0.12101829026919077,0.52,0.48,0.4626303943245565,0.9992102377847509,0.0007897622152490724,1.0493659047014108,0.9129386255337488,0.34519205138600845,0.23871874579864816,0.30881043603473224,0.44,0.6208972999593243,350,1,0.9684190087055058,0.7548541486752195,0.0007897622152490724,0.3366534056132879,0.08706137446625117,in_distribution
S2,11,Delay-Greedy,0.16880121657918387,0.5047892947983482,0.9891740358674491,0.043768699076559454,0.96,0.04,0.09223330982228944,0.9997684564601073,0.00023154353989283784,1.0096894634516405,0.9815120463702309,0.9955603933890046,0.2407412582582968,0.13724502305924458,0.96,0.002673699986189604,1,1,0.3811532936688621,0.38191591383259565,0.00023154353989283784,0.05362401733854037,0.01848795362976907,in_distribution
S2,12,RFOTO-ABC,0.15684574455414146,0.3974420038349797,0.8491201955858935,0.03837135182451409,1.0,0.0,0.0,0.9996844845189279,0.00031551548107212614,1.007327994209794,0.9999982198993054,0.9980740742867895,0.9913563431550627,0.0013342053301091442,0.98,0.5614020000211895,350,1,0.36035829489261245,0.44461867146446493,0.00031551548107212614,0.0,1.7801006946260856e-06,in_distribution
S2,12,Standard-ABC,0.4275552464647588,0.9400459932778457,3.010259286483878,0.11183575167752456,0.58,0.42,0.3341120374899616,0.9967886853199114,0.0032113146800886614,1.0322778580931349,0.9297210385683534,0.39940021555545363,0.35338791722102797,0.2749389932932093,0.56,0.6067239999538288,350,1,0.9717229277380479,0.6811965366171228,0.0032113146800886614,0.28504370754765473,0.07027896143164658,in_distribution
S2,12,Delay-Greedy,0.1658140990796088,0.40869349990981313,0.9219336993036811,0.03936292177634978,1.0,0.0,0.0,0.9997393028766246,0.00026069712337540186,1.0060975097455402,0.9999981768375705,0.999354244506885,0.990628749839656,0.0013502465526891536,1.0,0.0024437999818474054,1,1,0.3718541606297298,0.4853209734875791,0.00026069712337540186,0.0,1.8231624294706705e-06,in_distribution
S2,13,RFOTO-ABC,0.18941484442076134,0.4490162766955563,0.8845391670687371,0.05014445648901434,0.94,0.06,0.02090460027380091,0.9991930262889389,0.0008069737110611252,1.0125260775680571,0.9954337699062157,0.9854449596251768,0.599735745430742,0.06772869551213023,0.92,0.5979767999378964,350,1,0.41988503806464117,0.5261128467657309,0.0008069737110611252,0.0187213145338463,0.004566230093784318,in_distribution
S2,13,Standard-ABC,0.5001160972060297,1.0964410631051134,3.358829845230583,0.14480373329363558,0.48,0.52,0.40950865625318883,0.9981657769642893,0.0018342230357107291,1.0345006997619195,0.9212715025987509,0.32093235345681637,0.2851471849925198,0.2923291761192048,0.5,0.586247600032948,350,1,1.076855208597801,0.8530961941315596,0.0018342230357107291,0.36304698687806425,0.0787284974012491,in_distribution
S2,13,Delay-Greedy,0.1918515594664006,0.45246091940323874,0.8490706125985972,0.053511799469606186,0.94,0.06,0.0175945699373131,0.9991781143962208,0.0008218856037791822,1.0125212335744511,0.9962919754638505,0.9859481652028924,0.599735745430742,0.06100676319182811,0.96,0.0023589000338688493,1,1,0.4182077107768458,0.5489896981348287,0.0008218856037791822,0.0169223850031464,0.00370802453614949,in_distribution
S2,14,RFOTO-ABC,0.15101161115806427,0.4158774709055873,1.0235568726103441,0.044150033892217035,1.0,0.0,0.0,0.9996723790432285,0.00032762095677151047,1.0040317849456681,0.9999982034757814,0.998696597947776,0.9910385053723576,0.0013403460171290931,0.96,0.5555387000786141,350,1,0.35872989710357644,0.4084222880812205,0.00032762095677151047,0.0,1.7965242186113173e-06,in_distribution
S2,14,Standard-ABC,0.45516031937814044,1.0287374855298588,4.6000177863387375,0.09550109646331348,0.72,0.28,0.3635102622414773,0.9980902849657396,0.0019097150342604775,1.0421498269195422,0.928633691073012,0.3066968699953968,0.2219251749516947,0.27721989827464727,0.58,0.5801337000448257,350,1,0.968190987326215,0.7145130703144941,0.0019097150342604775,0.3793948906140493,0.07136630892698803,in_distribution
S2,14,Delay-Greedy,0.16464965082274854,0.4409435842684893,1.1735876209994642,0.04594571249742963,1.0,0.0,0.0,0.9996378247834882,0.00036217521651180193,1.0045610534941978,0.999997749382205,0.9985965456175158,0.9908497101557703,0.0015002076056224657,0.98,0.0025846000062301755,1,1,0.38860096656527016,0.44951091030306256,0.00036217521651180193,0.0,2.2506177950187833e-06,in_distribution
S3,0,RFOTO-ABC,0.33038382717188985,1.0140471133197302,1.9814720172049676,0.12286391303369246,0.67,0.33,0.11877317474627624,0.9978027349186591,0.0021972650813407,1.0210306741456927,0.97738470217931,0.5926053447838818,0.30711819252624406,0.15211371990756328,0.72,0.7297806999413297,350,1,0.775896802487839,0.7413734651912733,0.0021972650813407,0.08548743632746977,0.02261529782069005,bursty_heavy_load
S3,0,Standard-ABC,0.8628565505723703,2.1868310632724417,5.382289499909509,0.25592077773601,0.36,0.64,0.9037246490692473,0.9977361430160983,0.00226385698390175,1.0553900173624746,0.8373533994098448,0.2518506380333864,0.1905339414439383,0.440725421173024,0.38,0.6851194000337273,350,1,1.8050898779344238,1.0206011296800235,0.00226385698390175,0.934576600605829,0.16264660059015523,bursty_heavy_load
S3,0,Delay-Greedy,0.37717992973736497,1.1166730749115164,2.1022269284165156,0.12947484647805266,0.54,0.46,0.14953767484718283,0.9975180658843655,0.0024819341156344576,1.0149782904108298,0.9753815507557096,0.6375379611305251,0.30711819252624406,0.15887043253030694,0.96,0.003969599958509207,1,1,0.8370019245272192,0.8928422347755114,0.0024819341156344576,0.11925583671785189,0.024618449244290352,bursty_heavy_load
S3,1,RFOTO-ABC,0.3712029819324207,1.0491088899218517,2.1864150090006698,0.1391231879767389,0.62,0.38,0.14883671890876965,0.9982828446816017,0.0017171553183984634,1.018386644152236,0.9726955804597205,0.5828951175396708,0.4686114314695129,0.16754366173047994,0.73,0.6501281999517232,350,1,0.8202530595204116,0.880015687482888,0.0017171553183984634,0.11879307974065191,0.027304419540279512,bursty_heavy_load
S3,1,Standard-ABC,0.9443192158407653,2.08466607072833,5.8596520764739894,0.2666477658862903,0.37,0.63,0.9101413888565301,0.9981881968602069,0.0018118031397931433,1.0567381290588704,0.8464311095426145,0.233300948772136,0.14395192678634036,0.42594724614480994,0.45,0.6839030000846833,350,1,1.9022741915375365,1.2804915052176804,0.0018118031397931433,1.0131169919086507,0.15356889045738553,bursty_heavy_load
S3,1,Delay-Greedy,0.40937811192010365,1.1496409151608906,2.2659127974114606,0.1418588127840076,0.47,0.53,0.19493489407392603,0.9983681187582867,0.0016318812417133056,1.0213126774072003,0.9673980759729421,0.5489161518915228,0.4035937763200695,0.1835773117407573,0.94,0.0042681999038904905,1,1,0.893155438882964,0.9575661579215151,0.0016318812417133056,0.1489506546349364,0.03260192402705786,bursty_heavy_load
S3,2,RFOTO-ABC,0.3719901756060848,0.9982463110479695,2.471128222560903,0.14010985043122873,0.64,0.36,0.17916448010980462,0.9992434262964557,0.0007565737035443943,1.0164640580994935,0.96563598050701,0.5621444559056044,0.3709695088807487,0.1886449825190272,0.72,0.719623800017871,350,1,0.7904329323068557,0.9158266026424681,0.0007565737035443943,0.12680813787337328,0.03436401949298995,bursty_heavy_load
S3,2,Standard-ABC,0.8555183336771497,1.9482146742857622,5.462360244567508,0.22436909076976566,0.33,0.67,0.8064891113003126,0.9979571363708832,0.0020428636291168188,1.0490664247185075,0.8634829631303131,0.26328503458043345,0.147046882304969,0.3976184610150788,0.48,0.74078620004002,350,1,1.7795976909794022,1.1487031486909283,0.0020428636291168188,0.8697092414895334,0.13651703686968686,bursty_heavy_load
S3,2,Delay-Greedy,0.42159817655583226,1.124954512230747,3.1511966747664624,0.1385416406650927,0.58,0.42,0.2464897894428063,0.9990388119007072,0.000961188099292749,1.0157702670719038,0.9516537466885948,0.4524751905728871,0.2635741299891062,0.22539378192016735,0.91,0.004561400040984154,1,1,0.8944587578663542,0.9700088666141822,0.000961188099292749,0.1801519259221884,0.048346253311405185,bursty_heavy_load
S3,3,RFOTO-ABC,0.3185814133537099,0.9845997452976447,2.0994909415906866,0.10714238584498634,0.76,0.24,0.14035880270513645,0.9990892876858709,0.0009107123141291706,1.0110985566408106,0.9747525020419494,0.6643461533274881,0.20257169984017984,0.16093925757383445,0.74,0.7046649999683723,350,1,0.7346158141121215,0.6923929907998685,0.0009107123141291706,0.10839697619666351,0.02524749795805059,bursty_heavy_load
S3,3,Standard-ABC,0.899615508385456,1.9432497611699686,6.494413006012747,0.20323465276319655,0.31,0.69,0.8811129547213865,0.9964506807613226,0.003549319238677413,1.0582193111658402,0.8581649456969908,0.2217567088210069,0.13157345520570693,0.40654292207918186,0.43,0.7315434999763966,350,1,1.9022271285823102,0.9596513058623186,0.003549319238677413,1.0325036334693747,0.14183505430300924,bursty_heavy_load
S3,3,Delay-Greedy,0.3589935195463114,1.0691475836313697,2.4177738105417172,0.10552887275457967,0.65,0.35,0.18092073178124377,0.9982699036180521,0.0017300963819477156,1.0170809556379847,0.9681050140955368,0.6100873630617821,0.20257169984017984,0.18150975582223675,0.96,0.0038666999898850918,1,1,0.7936753555184257,0.8111586636109778,0.0017300963819477156,0.13508245585199724,0.03189498590446316,bursty_heavy_load
S3,4,RFOTO-ABC,0.3010572861042804,0.9228156113485757,1.918027715703301,0.11660564037074674,0.71,0.29,0.09617392986637491,0.9987908761956931,0.0012091238043070174,1.0161378596278368,0.981990186360904,0.6336651342927148,0.4374392930277125,0.13542568332876737,0.75,0.6544626000104472,350,1,0.7306834450528595,0.6430754656533358,0.0012091238043070174,0.07592723274535727,0.01800981363909604,bursty_heavy_load
S3,4,Standard-ABC,0.7404966363548067,1.8635535102418501,4.869476642957224,0.2979808689939352,0.28,0.72,0.6986386296636744,0.995066786248638,0.004933213751362178,1.0700847942209581,0.8850855108655912,0.3073055864272377,0.13557890984600243,0.36032531893646597,0.5,0.6928422000491992,350,1,1.560288395447198,1.1151732042655134,0.004933213751362178,0.6596989629309861,0.11491448913440883,bursty_heavy_load
S3,4,Delay-Greedy,0.363078908829165,1.0404583223294512,2.235616471107916,0.12027227278520922,0.6,0.4,0.1534384447709336,0.9977681898069176,0.0022318101930824397,1.0264806207116586,0.973211309120459,0.5813208271566496,0.49104662854078185,0.16590985048291187,0.96,0.003568700049072504,1,1,0.8296728466012327,0.8181556461697316,0.0022318101930824397,0.11389073833139768,0.026788690879541055,bursty_heavy_load
S3,5,RFOTO-ABC,0.41738030946965066,1.1434172428065126,2.437579199283622,0.12583660280874148,0.69,0.31,0.20192942381104068,0.996118565927185,0.0038814340728150465,1.0208468381619236,0.9612957518388496,0.48401313118861994,0.1922658867251741,0.20065537892445542,0.73,0.7337236000457779,350,1,0.9552127545248732,0.7072102361769802,0.0038814340728150465,0.2636546454925992,0.03870424816115037,bursty_heavy_load
S3,5,Standard-ABC,0.8252006780521344,2.0770320956187476,5.739016147532398,0.24509131867869002,0.33,0.67,0.8330439677642941,0.9968465748313055,0.0031534251686945102,1.0384663816155686,0.8559202062032346,0.2506868336109469,0.1922658867251741,0.4102843009952194,0.41,0.6949535999447107,350,1,1.7071864236454906,1.1235931802705332,0.0031534251686945102,0.8304897639877121,0.1440797937967654,bursty_heavy_load
S3,5,Delay-Greedy,0.4885876471525714,1.273318446392389,2.766740068399325,0.144553637865919,0.49,0.51,0.2664711483246522,0.994468146782302,0.005531853217698064,1.0220386432235928,0.9513238678482238,0.44823392780763827,0.1922658867251741,0.22620064256530245,0.92,0.005407299962826073,1,1,1.0259592436405334,0.9830203426097691,0.005531853217698064,0.3049479775386664,0.04867613215177624,bursty_heavy_load
S3,6,RFOTO-ABC,0.3479107773128742,0.9044920195686644,1.6939138030889822,0.1039199264889286,0.66,0.34,0.13652039435717467,0.9985890260785465,0.001410973921453549,1.0149272544454222,0.9745714359155255,0.5834785215613232,0.269333336168352,0.1615303296085903,0.64,0.639310700003989,350,1,0.8099720361870342,0.7588325086080464,0.001410973921453549,0.10998565031178713,0.02542856408447447,bursty_heavy_load
S3,6,Standard-ABC,0.7786666562300641,1.7751992713769098,4.6548775051172635,0.21621261944187686,0.26,0.74,0.7430498390656226,0.9971188611217648,0.00288113887823507,1.0610826903005022,0.8795078369944623,0.2748931991679849,0.2227814601386173,0.37013447971878716,0.33,0.756314400001429,350,1,1.6277144472242928,1.125093971227725,0.00288113887823507,0.7372955860534183,0.12049216300553767,bursty_heavy_load
S3,6,Delay-Greedy,0.47922519791245993,1.1600796692501418,2.9421838123492035,0.13133546389300124,0.49,0.51,0.3021795448919906,0.9971114782406764,0.0028885217593234047,1.0224802340108592,0.9448356534912916,0.39173865913367534,0.269333336168352,0.2416301382353818,0.9,0.004003399983048439,1,1,1.0047151789708837,1.027819719627437,0.0028885217593234047,0.2600843555898102,0.055164346508708384,bursty_heavy_load
S3,7,RFOTO-ABC,0.35937292851437797,0.9740588528082016,2.145349706809126,0.1304126618076633,0.68,0.32,0.1448404037858416,0.9988940292173902,0.0011059707826097565,1.0073084249909663,0.9713770365814971,0.5367172297028767,0.3212277662269388,0.1716577364762792,0.76,0.638619799981825,350,1,0.7635050904571181,0.8928721790608772,0.0011059707826097565,0.12020476148667791,0.0286229634185029,bursty_heavy_load
S3,7,Standard-ABC,0.8005031099035042,1.9485398323237577,5.528406717405773,0.2194081147107171,0.32,0.68,0.8119967618972216,0.9985367605415421,0.0014632394584580134,1.074303873663342,0.8599335936929998,0.25619306785840934,0.20338561535438618,0.4035845529676377,0.3,0.7071481000166386,350,1,1.656168771218482,1.1008009650817505,0.0014632394584580134,0.8001526539955178,0.14006640630700018,bursty_heavy_load
S3,7,Delay-Greedy,0.40585812200433824,1.0605816144147975,2.150779376997448,0.14015996613674903,0.56,0.44,0.1709101981337781,0.9991389119818196,0.000861088018180357,1.016215816847173,0.9694108960391054,0.5313326907988404,0.3857231805334401,0.17763536362305238,0.98,0.0037245999556034803,1,1,0.8071917057938633,1.101084922050214,0.000861088018180357,0.1365474962022802,0.030589103960894648,bursty_heavy_load
S3,8,RFOTO-ABC,0.3560237627776027,0.9784373367183059,2.0404417857499126,0.12292794085508772,0.6,0.4,0.1331317152568261,0.9993012161554411,0.0006987838445590155,1.016032801191452,0.9767204437013388,0.5790595489548245,0.480398283424826,0.15438397198830317,0.69,0.7004833000246435,350,1,0.8049537983152538,0.85595273592968,0.0006987838445590155,0.09104285038250516,0.023279556298661186,bursty_heavy_load
S3,8,Standard-ABC,0.9222974655416821,1.9959647513572714,5.201187943205838,0.27719751535501436,0.28,0.72,0.8838849083009961,0.9952785699420572,0.004721430057942886,1.0996383049258736,0.8575015910114088,0.25447978651921005,0.12023110405966927,0.4076500880432784,0.43,0.6752012999495491,350,1,1.7500110411499272,1.6672208842190792,0.004721430057942886,0.849570101045845,0.14249840898859123,bursty_heavy_load
S3,8,Delay-Greedy,0.45912259024485436,1.1958320482997653,2.8438332584018813,0.13708720237672634,0.53,0.47,0.2715804627534136,0.9979601158716455,0.0020398841283545844,1.0240911605971654,0.9474252596430529,0.4718714287775422,0.3211692436024993,0.2355678881718643,0.96,0.004780899966135621,1,1,0.9537834570069998,1.1139545624526854,0.0020398841283545844,0.1811574149839545,0.05257474035694709,bursty_heavy_load
S3,9,RFOTO-ABC,0.3107268742507677,1.0127952132131481,2.364925880274226,0.11570507669193221,0.65,0.35,0.11628797676602062,0.9982324880350371,0.0017675119649629921,1.0225901971826323,0.978447694147695,0.624764546648336,0.3431265700849581,0.14841509135262193,0.79,0.7071416000835598,350,1,0.7142059811744724,0.733515739196163,0.0017675119649629921,0.07424667922754716,0.021552305852305054,bursty_heavy_load
