scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,w_fairness
S3,7,RFOTO-ABC,0.26178640199979325,0.7239821497312051,1.6571833017200421,0.08211883971231676,0.81,0.19,0.10360015770416953,0.9978824037181401,0.0021175962818597736,1.0183764329240854,0.9799466151781688,0.6336143229634928,0.22601591630772194,0.14305157224596884,0.73,0.7152020999928936,350,1,0.6959229561664484,0.7372342593301997,0.0021175962818597736,0.10235571732570048,0.020053384821831166,0.3
S3,8,RFOTO-ABC,0.30162894285348024,0.8501936014263888,1.61663189170319,0.11582708182309996,0.65,0.35,0.12841328527806284,0.9993268853363605,0.0006731146636395502,1.0099356526372896,0.9764347924533755,0.5941506607930378,0.32176546685986185,0.1553509851355579,0.65,0.6575900000752881,350,1,0.7673241180851027,0.9214758640373346,0.0006731146636395502,0.10996886319626505,0.0235652075466245,0.3
S3,9,RFOTO-ABC,0.25314414137208885,0.6999125052620674,1.3875988951144183,0.08541291647593324,0.82,0.18,0.09005922465059285,0.9987393237275836,0.0012606762724163246,1.0183796008489687,0.982108635964996,0.8027420557944513,0.2685168018054461,0.1349714648179784,0.69,0.651058099931106,350,1,0.6595105253151756,0.7438512679999982,0.0012606762724163246,0.09665715765174684,0.01789136403500402,0.3
S3,10,RFOTO-ABC,0.29018021841723773,0.7570194992828797,1.4985179507935698,0.08781577830041545,0.83,0.17,0.09169908105183086,0.9983360836608347,0.0016639163391653777,1.01216106783301,0.9811261099318372,0.6655136296640728,0.2818226570857298,0.13869739167822406,0.65,0.7365884999744594,350,1,0.7880368206568682,0.7711997617066099,0.0016639163391653777,0.1298570103179514,0.018873890068162757,0.3
S3,11,RFOTO-ABC,0.3148590117891448,0.8681955469519749,1.7573765663137628,0.11981348114874074,0.73,0.27,0.13521395339693604,0.9986540473873362,0.0013459526126639266,1.021702368412136,0.9723501387867323,0.5159964764191622,0.3332173795481748,0.16863011555037388,0.68,0.6611216999590397,350,1,0.80429806295585,0.9047939412182702,0.0013459526126639266,0.14077421257385608,0.027649861213267735,0.3
S3,12,RFOTO-ABC,0.29155410743174315,0.8643518147065411,2.1396342712757814,0.12759905365920496,0.69,0.31,0.10834818434594046,0.9994757730683357,0.0005242269316643521,1.0122883128341365,0.9790946458249546,0.580113615418794,0.5224691324179583,0.14612227561880448,0.69,0.6630446000490338,350,1,0.7385756287024149,0.9379670643411187,0.0005242269316643521,0.08388261401812645,0.020905354175045354,0.3
S3,13,RFOTO-ABC,0.2540076521033886,0.7970716360058046,1.9191461186539398,0.09730056347547823,0.78,0.22,0.11690561516986012,0.9997828367595907,0.0002171632404094115,1.0116588352195295,0.9759417028272422,0.569791777902405,0.29632685876703146,0.15700753831543335,0.63,0.6515030999435112,350,1,0.6818407892731191,0.7301764083412153,0.0002171632404094115,0.07857471232312198,0.02405829717275776,0.3
S3,14,RFOTO-ABC,0.24396108740871233,0.6699950064259329,1.6379489017544053,0.08521888975705114,0.81,0.19,0.0920106507263096,0.9997614848621886,0.00023851513781132815,1.0073050863004263,0.9816425315125739,0.6538166726591577,0.27290782611704895,0.1367507485631736,0.68,0.6805133000016212,350,1,0.6676908089799695,0.6696193555783843,0.00023851513781132815,0.08855116460910437,0.018357468487426143,0.3
S3,0,RFOTO-ABC,0.22578359993685837,0.8598735513288868,1.7276199018093519,0.10118306225247659,0.75,0.25,0.10858521042679808,0.9976283350341123,0.002371664965887814,1.0091370449362438,0.9771899501980388,0.6099245255130716,0.350255312402917,0.1527825030399647,0.7,0.6484858000185341,350,1,0.6991503515909965,0.7301455599215478,0.002371664965887814,0.08860260057445013,0.02281004980196122,0.4
S3,1,RFOTO-ABC,0.23018543088407367,0.7293561603448047,1.7723060264939883,0.08288564882846515,0.79,0.21,0.12590229279103204,0.998112335560923,0.001887664439076928,1.0158464768158493,0.9736945641596632,0.5726127416679643,0.27116629861750025,0.16436576982763487,0.66,0.6817989000119269,350,1,0.6672887275115332,0.8254216612764838,0.001887664439076928,0.08070659794296924,0.026305435840336844,0.4
S3,2,RFOTO-ABC,0.2276063506288084,0.7863857410338817,1.8712616191731324,0.10325790428658216,0.75,0.25,0.09175783080262835,0.9986162407547884,0.0013837592452115666,1.0133894191087143,0.9832107445503591,0.6603289221551567,0.25625539637920697,0.13067497044574078,0.72,0.6696782999206334,350,1,0.7207573961338063,0.7317019475700427,0.0013837592452115666,0.0908281024720606,0.01678925544964094,0.4
S3,3,RFOTO-ABC,0.2549225025667033,0.7974987309486633,1.6133490641541732,0.10040577134386566,0.73,0.27,0.13339285401165746,0.998264122401291,0.0017358775987089937,1.0153407846273688,0.9729975905668892,0.546684370645481,0.28157030672755223,0.16658863767563933,0.65,0.6731523999478668,350,1,0.773251109031183,0.8239883587518365,0.0017358775987089937,0.11432256013501549,0.02700240943311083,0.4
S3,4,RFOTO-ABC,0.2677767759759784,0.8956760528075494,2.0319375746238832,0.11739617212061941,0.64,0.36,0.13446921616632637,0.9988102866250022,0.0011897133749979472,1.0132654434783137,0.9745183232208933,0.5172006635068808,0.3096759908378046,0.16170334233585268,0.73,0.627267700037919,350,1,0.7775895854209558,0.8851510583929738,0.0011897133749979472,0.15001127200783076,0.025481676779106732,0.4
S3,5,RFOTO-ABC,0.26170472111636733,0.9032636565204061,2.217351074428767,0.10015269756530369,0.68,0.32,0.15864658065283013,0.9997304032948928,0.0002695967051071779,1.013244715348129,0.9699426223438027,0.5943150543136928,0.25718074820089315,0.17603641763009406,0.75,0.6270840000361204,350,1,0.7594673122460637,0.8925176064623827,0.0002695967051071779,0.11966981015112242,0.030057377656197315,0.4
S3,6,RFOTO-ABC,0.27536186758773884,0.8302087789179317,1.5336242692094513,0.11495436622490146,0.74,0.26,0.11825366876222851,0.9996047240342765,0.0003952759657235383,1.013878707304716,0.9770417612061943,0.6321224048071343,0.3126510259643594,0.1532896105730441,0.71,0.7331548000220209,350,1,0.8519641215277652,0.8061782427753379,0.0003952759657235383,0.17235795376568078,0.022958238793805652,0.4
S3,7,RFOTO-ABC,0.22725311383151298,0.7239821497312051,1.6571833017200421,0.08211883971231676,0.81,0.19,0.10360015770416953,0.9978824037181401,0.0021175962818597736,1.0183764329240854,0.9799466151781688,0.6336143229634928,0.22601591630772194,0.14305157224596884,0.73,0.657524999929592,350,1,0.6959229561664484,0.7372342593301997,0.0021175962818597736,0.10235571732570048,0.020053384821831166,0.4
S3,8,RFOTO-ABC,0.261905552095358,0.8501936014263888,1.61663189170319,0.11582708182309996,0.65,0.35,0.12841328527806284,0.9993268853363605,0.0006731146636395502,1.0099356526372896,0.9764347924533755,0.5941506607930378,0.32176546685986185,0.1553509851355579,0.65,0.6551828999072313,350,1,0.7673241180851027,0.9214758640373346,0.0006731146636395502,0.10996886319626505,0.0235652075466245,0.4
S3,9,RFOTO-ABC,0.21953660175250528,0.6999125052620674,1.3875988951144183,0.08541291647593324,0.82,0.18,0.09005922465059285,0.9987393237275836,0.0012606762724163246,1.0183796008489687,0.982108635964996,0.8027420557944513,0.2685168018054461,0.1349714648179784,0.69,0.6452077999711037,350,1,0.6595105253151756,0.7438512679999982,0.0012606762724163246,0.09665715765174684,0.01789136403500402,0.4
S3,10,RFOTO-ABC,0.251422171510227,0.7570194992828797,1.4985179507935698,0.08781577830041545,0.83,0.17,0.09169908105183086,0.9983360836608347,0.0016639163391653777,1.01216106783301,0.9811261099318372,0.6655136296640728,0.2818226570857298,0.13869739167822406,0.65,0.719425700022839,350,1,0.7880368206568682,0.7711997617066099,0.0016639163391653777,0.1298570103179514,0.018873890068162757,0.4
S3,11,RFOTO-ABC,0.2738291331354481,0.8681955469519749,1.7573765663137628,0.11981348114874074,0.73,0.27,0.13521395339693604,0.9986540473873362,0.0013459526126639266,1.021702368412136,0.9723501387867323,0.5159964764191622,0.3332173795481748,0.16863011555037388,0.68,0.6562749999575317,350,1,0.80429806295585,0.9047939412182702,0.0013459526126639266,0.14077421257385608,0.027649861213267735,0.4
S3,12,RFOTO-ABC,0.25288999982364346,0.8643518147065411,2.1396342712757814,0.12759905365920496,0.69,0.31,0.10834818434594046,0.9994757730683357,0.0005242269316643521,1.0122883128341365,0.9790946458249546,0.580113615418794,0.5224691324179583,0.14612227561880448,0.69,0.6557323000160977,350,1,0.7385756287024149,0.9379670643411187,0.0005242269316643521,0.08388261401812645,0.020905354175045354,0.4
S3,13,RFOTO-ABC,0.22115774425615561,0.7970716360058046,1.9191461186539398,0.09730056347547823,0.78,0.22,0.11690561516986012,0.9997828367595907,0.0002171632404094115,1.0116588352195295,0.9759417028272422,0.569791777902405,0.29632685876703146,0.15700753831543335,0.63,0.6451685999054462,350,1,0.6818407892731191,0.7301764083412153,0.0002171632404094115,0.07857471232312198,0.02405829717275776,0.4
S3,14,RFOTO-ABC,0.21173199899138576,0.6699950064259329,1.6379489017544053,0.08521888975705114,0.81,0.19,0.0920106507263096,0.9997614848621886,0.00023851513781132815,1.0073050863004263,0.9816425315125739,0.6538166726591577,0.27290782611704895,0.1367507485631736,0.68,0.668498000013642,350,1,0.6676908089799695,0.6696193555783843,0.00023851513781132815,0.08855116460910437,0.018357468487426143,0.4
