scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,perturbation,budget,episode,slot,load_state,active_users,load_scale,overlap_fraction,assignment_changes
S6-dynamic-budget,5,Cold-RFOTO,0.24667261807495466,0.5935917220449773,1.3194011066815725,0.08249761522058686,0.912621359223301,0.08737864077669903,0.04832158031262187,0.9970082965171959,0.0029917034828040104,1.02982861665695,0.9892660717105515,0.8072159894807677,0.4195352779775488,0.10416523248357591,0.8349514563106796,0.1303613000054611,40,1,0.5564437739189791,0.598648284247918,0.0029917034828040104,0.06222400807217639,0.010733928289448524,mild,40,0,5,mild,103,0.9655352085358186,0.8446601941747572,0
S6-dynamic-budget,5,Warm-RFOTO,0.24667261807495466,0.5935917220449773,1.3194011066815725,0.08249761522058686,0.912621359223301,0.08737864077669903,0.04832158031262187,0.9970082965171959,0.0029917034828040104,1.02982861665695,0.9892660717105515,0.8072159894807677,0.4195352779775488,0.10416523248357591,0.8349514563106796,0.13145559999975376,40,1,0.5564437739189791,0.598648284247918,0.0029917034828040104,0.06222400807217639,0.010733928289448524,mild,40,0,5,mild,103,0.9655352085358186,0.8446601941747572,37
S6-dynamic-budget,6,Cold-RFOTO,0.28547242220637503,0.6193354339868435,1.603560422346039,0.08776405428625624,0.8673469387755102,0.1326530612244898,0.08308701304242153,0.997369545159629,0.0026304548403711047,1.0228011399419745,0.9814951985830394,0.6301150766950561,0.3392934903898944,0.13730872192257115,0.8673469387755102,0.14631229999940842,40,1,0.5298499340736457,0.8683025486859804,0.0026304548403711047,0.07785098081779326,0.018504801416960648,mild,40,0,6,mild,98,1.0073964070614798,0.9183673469387755,0
S6-dynamic-budget,6,Warm-RFOTO,0.28547242220637503,0.6193354339868435,1.603560422346039,0.08776405428625624,0.8673469387755102,0.1326530612244898,0.08308701304242153,0.997369545159629,0.0026304548403711047,1.0228011399419745,0.9814951985830394,0.6301150766950561,0.3392934903898944,0.13730872192257115,0.8673469387755102,0.14213500000187196,40,1,0.5298499340736457,0.8683025486859804,0.0026304548403711047,0.07785098081779326,0.018504801416960648,mild,40,0,6,mild,98,1.0073964070614798,0.9183673469387755,42
S6-dynamic-budget,7,Cold-RFOTO,0.30523063286930546,0.6238615503640517,2.0681602642800545,0.0822994633170961,0.8469387755102041,0.15306122448979592,0.09818548169227774,0.9961067938855165,0.0038932061144835955,1.0303550170328923,0.9783561739223029,0.5872721012845966,0.36016229964062546,0.14873683051992148,0.8571428571428571,0.14641239999764366,40,1,0.6676023362366756,0.6065182059554822,0.0038932061144835955,0.17330841112905176,0.021643826077697104,mild,40,0,7,mild,98,0.9619142911982999,0.8877551020408163,0
S6-dynamic-budget,7,Warm-RFOTO,0.30523063286930546,0.6238615503640517,2.0681602642800545,0.0822994633170961,0.8469387755102041,0.15306122448979592,0.09818548169227774,0.9961067938855165,0.0038932061144835955,1.0303550170328923,0.9783561739223029,0.5872721012845966,0.36016229964062546,0.14873683051992148,0.8571428571428571,0.1440733999988879,40,1,0.6676023362366756,0.6065182059554822,0.0038932061144835955,0.17330841112905176,0.021643826077697104,mild,40,0,7,mild,98,0.9619142911982999,0.8877551020408163,33
S6-dynamic-budget,8,Cold-RFOTO,0.3023737231648299,0.5948583281757787,1.405585421233792,0.06998672446244517,0.8631578947368421,0.1368421052631579,0.09826938072524265,0.998115735701459,0.0018842642985410578,1.028605235460416,0.9788552541114104,0.6072505895681234,0.31730466514146793,0.14697450189006614,0.8315789473684211,0.16355230000044685,40,1,0.680424224332487,0.5844303760717473,0.0018842642985410578,0.16421818371179742,0.02114474588858961,mild,40,0,8,mild,95,0.9777811595549077,0.8947368421052632,0
S6-dynamic-budget,8,Warm-RFOTO,0.30371765891667646,0.5970875649733816,1.405585421233792,0.07064418308370976,0.8526315789473684,0.14736842105263157,0.10096624868190748,0.998109107951078,0.0018908920489219615,1.0293865430165232,0.9780950534271649,0.6072505895681234,0.31730466514146793,0.14965132550341026,0.8315789473684211,0.1302099000022281,40,1,0.6818732458865396,0.5877797145224445,0.0018908920489219615,0.1656738794838608,0.02190494657283515,mild,40,0,8,mild,95,0.9777811595549077,0.8947368421052632,35
S6-dynamic-budget,9,Cold-RFOTO,0.3068600970416025,0.6895666346754512,2.527991441662935,0.06451001321044159,0.8421052631578947,0.15789473684210525,0.1507867987106796,0.996995021784136,0.0030049782158640104,1.0252805754624434,0.9696032938769994,0.5037259440220301,0.24995737770470242,0.1770582719438652,0.8315789473684211,0.12314550000155577,40,1,0.6720343935311445,0.5187852963412556,0.0030049782158640104,0.22349281058402046,0.030396706123000605,mild,40,0,9,mild,95,0.977325246196098,0.8631578947368421,0
S6-dynamic-budget,9,Warm-RFOTO,0.27462635057992735,0.6528337828363744,2.4198016176526083,0.06591635403312975,0.8526315789473684,0.14736842105263157,0.12301890229371161,0.9969654199766685,0.003034580023331494,1.0258445226441126,0.9750077533241378,0.5887181827410825,0.24995737770470242,0.1601026847927949,0.8421052631578947,0.14321930000005523,40,1,0.6021906965887314,0.5342224249417427,0.003034580023331494,0.1583582387417499,0.024992246675862195,mild,40,0,9,mild,95,0.977325246196098,0.8631578947368421,38
S6-dynamic-budget,10,Cold-RFOTO,0.26565967519703443,0.5473350547407825,1.4836681599868013,0.07097550111140485,0.8673469387755102,0.1326530612244898,0.08735987205100548,0.9977624011094819,0.0022375988905180043,1.0388102166962763,0.9807922820826999,0.6014986485776035,0.35972536486962475,0.1399424151265462,0.8367346938775511,0.12115850000554929,40,1,0.563700623479067,0.639502793496767,0.0022375988905180043,0.10192169134821608,0.019207717917300138,mild,40,0,10,mild,98,1.0418129056255185,0.8367346938775511,0
S6-dynamic-budget,10,Warm-RFOTO,0.26565967519703443,0.5473350547407825,1.4836681599868013,0.07097550111140485,0.8673469387755102,0.1326530612244898,0.08735987205100548,0.9977624011094819,0.0022375988905180043,1.0388102166962763,0.9807922820826999,0.6014986485776035,0.35972536486962475,0.1399424151265462,0.8367346938775511,0.12800609999976587,40,1,0.563700623479067,0.639502793496767,0.0022375988905180043,0.10192169134821608,0.019207717917300138,mild,40,0,10,mild,98,1.0418129056255185,0.8367346938775511,34
S6-dynamic-budget,11,Cold-RFOTO,0.3133112197975435,0.7154431248396189,1.5019135054570056,0.06777250441526764,0.8737864077669902,0.1262135922330097,0.12735518235257404,0.9979027856350485,0.002097214364951643,1.0299451711975145,0.9736638120949611,0.4745937505407324,0.24682561953961835,0.16446441386299276,0.8640776699029126,0.12362150000262773,40,1,0.6642485648163838,0.6670342910882896,0.002097214364951643,0.1712962554858319,0.026336187905038888,mild,40,0,11,mild,103,1.0065728245612118,0.8446601941747572,0
