scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss
S4,2,RFOTO-ABC-G,0.641534923531352,1.3686458730407487,4.026441958167182,0.154200041849787,0.48,0.52,0.5548172745920504,0.9977078134944048,0.0022921865055950796,1.0549424185847838,0.8944452239719797,0.3422319054461253,0.20907369476427065,0.34352794353483024,0.32,1.2101128000067547,400,1,1.3865869533158068,0.8687156101049527,0.0022921865055950796,0.5931567599253411,0.10555477602802033
S4,2,RFOTO-ABC-S,0.3590963322204278,0.7915408364103069,1.9910532496993276,0.08924700636120092,0.79,0.21,0.1769911545831558,0.998244473750947,0.0017555262490529533,1.0314331158188963,0.9635382020034028,0.4423596170914899,0.22707671030226634,0.1945290972210045,0.8,1.0948060000082478,400,1,0.7782398931569064,0.6626383854607973,0.0017555262490529533,0.23728090465112567,0.03646179799659721
S4,2,RFOTO-ABC-RF,0.4143982378121095,0.7935977293668673,1.9910532496993276,0.08918169111103717,0.8,0.2,0.1753916575277461,0.9981589802836585,0.0018410197163414754,1.0319357703694674,0.9636060349023307,0.4423596170914899,0.22707671030226634,0.19434122302696177,0.81,0.996538299950771,400,1,0.7785986344551161,0.6553812768630042,0.0018410197163414754,0.23565379221518082,0.036393965097669345
S4,2,RFOTO-ABC-DG,0.5627441913168629,1.2441390170675064,3.876785452356665,0.13828488838233036,0.55,0.45,0.4753416793225665,0.9953283553313029,0.004671644668697062,1.1029904481725257,0.9084123773170478,0.32858247976586097,0.20907369476427065,0.3175242301047957,0.39,0.8197069000452757,400,1,1.2033974046019593,0.8750460227812017,0.004671644668697062,0.46386185765204263,0.09158762268295217
S4,3,RFOTO-ABC,0.24565813782537937,0.582199454556801,1.225872795405207,0.07415770874494304,0.86,0.14,0.05190003571592599,0.9991923916954302,0.0008076083045697724,1.0162358360870813,0.9890300142552454,0.6500838716215394,0.5345070075623551,0.10531695546779656,0.84,1.0329901999793947,400,1,0.5449147019425011,0.6459063185743549,0.0008076083045697724,0.042945980123894806,0.010969985744754607
S4,3,RFOTO-ABC-R,0.24468441406454924,0.5751321980039797,1.261845660006189,0.07403702276621811,0.87,0.13,0.050160853084132144,0.9991534299168986,0.0008465700831014789,1.016362360993992,0.9892577821668199,0.6500838716215394,0.5345070075623551,0.10420588341673656,0.84,0.9569183000130579,400,1,0.5410237255427202,0.6478217736763193,0.0008465700831014789,0.0418982797432961,0.010742217833180079
S4,3,RFOTO-ABC-F,0.2837727774058259,0.5766006747239425,1.2097014308804923,0.07366230410704669,0.86,0.14,0.04847725562853695,0.9994204357165732,0.0005795642834268166,1.0125556143016061,0.9898282075552921,0.6500838716215394,0.5345070075623551,0.10137219071085814,0.84,1.0445079999044538,400,1,0.5406147205598603,0.6382248264303397,0.0005795642834268166,0.04081417533500269,0.010171792444707894
S4,3,RFOTO-ABC-D,0.21188899138444647,0.4764284116641144,0.9082041740352657,0.06129082111823539,0.92,0.08,0.03890455312773344,0.9992481431268284,0.000751856873171547,1.0152424083870586,0.9912164539033587,0.6720333461975185,0.5345070075623551,0.09413490553571337,0.86,0.6802568999119103,400,1,0.5172825966312748,0.4947293271542231,0.000751856873171547,0.02756415945745514,0.008783546096641337
S4,3,RFOTO-ABC-G,0.6094715090204912,1.3214538954624715,3.7220895778949425,0.15954658843243022,0.39,0.61,0.5377111983369185,0.9991734247126403,0.0008265752873597076,1.031086008617419,0.8994843652850375,0.3355843272148091,0.2899043014903152,0.3342873944761931,0.38,1.1633999000769109,400,1,1.2718946937196798,0.9834062883301091,0.0008265752873597076,0.5149769283053545,0.1005156347149625
S4,3,RFOTO-ABC-S,0.24565813782537937,0.582199454556801,1.225872795405207,0.07415770874494304,0.86,0.14,0.05190003571592599,0.9991923916954302,0.0008076083045697724,1.0162358360870813,0.9890300142552454,0.6500838716215394,0.5345070075623551,0.10531695546779656,0.84,1.0359781999140978,400,1,0.5449147019425011,0.6459063185743549,0.0008076083045697724,0.042945980123894806,0.010969985744754607
