scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,bandwidth_scale,cpu_scale
S3,1,RFOTO-ABC,0.3701644616426892,0.7449819674128325,1.487321515530317,0.10773806797863582,0.78,0.22,0.12916935674744315,0.9995975373958799,0.00040246260412021064,1.0087871439568108,0.9726835840195901,0.5184458371935631,0.31958408901372876,0.16758149699976135,0.64,0.5396057000616565,280,1,0.8048987387675572,0.8567238206744845,0.00040246260412021064,0.14501299572696685,0.027316415980409903,0.75,1.25
S3,2,RFOTO-ABC,0.40775404079401445,0.8826301431088475,2.3244904753526012,0.11427837192215087,0.68,0.32,0.19572532745392252,0.9989482100557359,0.0010517899442639945,1.0128296921509334,0.9588432145499812,0.4343489091306273,0.2960964668047695,0.20717956830966056,0.62,0.532299599959515,280,1,0.8335936277571621,0.985223271943888,0.0010517899442639945,0.18075306902714053,0.041156785450018774,0.75,1.25
S3,3,RFOTO-ABC,0.35025352866498555,0.6962545390695616,1.5728238907160004,0.09997141206336257,0.79,0.21,0.08653471224234918,0.998885205653987,0.0011147943460129762,1.0088018344721013,0.9833281362008442,0.7180967519734253,0.3146223577246927,0.13020955176273152,0.71,0.5351612000958994,280,1,0.7763131796728924,0.830879517642455,0.0011147943460129762,0.11527827064527288,0.01667186379915575,0.75,1.25
S3,4,RFOTO-ABC,0.3544180602999282,0.8259497933720462,2.038476816405701,0.11601742752392902,0.75,0.25,0.10901333665251813,0.998761708593249,0.0012382914067508887,1.011173330463463,0.9784630499631666,0.6156958471801507,0.3235932275063516,0.14836104556338903,0.69,0.5848348999861628,280,1,0.7314094454540022,0.9382259156840731,0.0012382914067508887,0.10941444318776575,0.021536950036833424,0.75,1.25
S3,5,RFOTO-ABC,0.3616103375028924,0.6792072646421335,1.4231634926260295,0.1007207160834092,0.73,0.27,0.09566950869812864,0.9990546113402385,0.0009453886597614691,1.025363244096338,0.9813956173598746,0.5947830090702981,0.45710898461521765,0.13768466570943447,0.62,0.584535300033167,280,1,0.771517224018991,0.9299402136663716,0.0009453886597614691,0.10504105728087101,0.018604382640125428,0.75,1.25
S3,6,RFOTO-ABC,0.3366768594782783,0.8585226883820924,1.7588991671965715,0.13414810483148076,0.7,0.3,0.09518469753876667,0.9989765596422893,0.0010234403577106198,1.0169487742451777,0.9823330712627935,0.6122813429548386,0.44687135909747,0.13410690693525049,0.69,0.6073182000545785,280,1,0.7347899691719554,0.8755776039489124,0.0010234403577106198,0.0751519968433181,0.017666928737206544,0.75,1.25
S3,7,RFOTO-ABC,0.3127333858194481,0.8610409588260424,1.717216717779288,0.10221342762201241,0.75,0.25,0.1264945693505287,0.9986976140232859,0.0013023859767141354,1.0121002099143033,0.9748043503185384,0.6110149415769025,0.2959343269603696,0.16076964445911415,0.73,0.5651835000608116,280,1,0.7063136514448588,0.720048647689696,0.0013023859767141354,0.09643140462886768,0.025195649681461596,0.75,1.25
S3,0,RFOTO-ABC,0.40187330565948054,0.946633537905597,2.013818114213611,0.15690134968923222,0.65,0.35,0.19860029149329259,0.9985048214961408,0.0014951785038593423,1.01632674824063,0.9600935125287529,0.4648205615259751,0.31111056854480124,0.2038754741549987,0.75,0.5306781999533996,280,1,0.7846463780313345,1.1113593937715864,0.0014951785038593423,0.13089117305779988,0.03990648747124714,0.75,1.5
S3,1,RFOTO-ABC,0.3824466802288704,0.7318154250381184,1.832309053300593,0.11353799558423215,0.79,0.21,0.14079455466211735,0.9996674953370825,0.00033250466291752433,1.0048991663434002,0.9695543513628067,0.5184458371935631,0.31958408901372876,0.17720523007552522,0.64,0.5395936999702826,280,1,0.8183896719714217,0.8636177375595948,0.00033250466291752433,0.1746930134956532,0.030445648637193345,0.75,1.5
S3,2,RFOTO-ABC,0.41406642368647856,0.9314102306868672,2.4585681147268446,0.12515537574728175,0.65,0.35,0.20618134469106625,0.9981505721338118,0.0018494278661881458,1.0168175980369936,0.9584497662887104,0.4431844098310755,0.2567412015641857,0.20821022695891175,0.62,0.5189363000681624,280,1,0.8576107866057471,0.9911542324914285,0.0018494278661881458,0.17755268612558556,0.04155023371128963,0.75,1.5
S3,3,RFOTO-ABC,0.34594030202377685,0.6662601509739067,1.5678816927244754,0.10087554178520382,0.79,0.21,0.08978259089689487,0.9988887753642078,0.001111224635792224,1.0085342573542455,0.9827783902975389,0.7180967519734253,0.3146223577246927,0.13237594455837134,0.71,0.510325999930501,280,1,0.7521479390632789,0.8386677815028071,0.001111224635792224,0.11719065460003389,0.017221609702461116,0.75,1.5
S3,4,RFOTO-ABC,0.33810523232965717,0.7703483817408668,1.8540457469427687,0.11723253487747437,0.77,0.23,0.08496140553516718,0.9987617334357863,0.0012382665642138447,1.011611707768151,0.9837358022233863,0.6465848983057546,0.4844241188582313,0.12858108456756623,0.72,0.5766514000715688,280,1,0.6868814986128319,0.9478286554050015,0.0012382665642138447,0.08609310554545647,0.016264197776613698,0.75,1.5
S3,5,RFOTO-ABC,0.37003722950405477,0.6593109906707624,1.4231634926260295,0.10479774365951837,0.76,0.24,0.10029858901237951,0.9991347549698358,0.0008652450301641901,1.0226733723368466,0.9798852507293727,0.5673979168937208,0.45710898461521765,0.14327476387584756,0.63,0.5542744999984279,280,1,0.7686757949669653,0.9447620274248808,0.0008652450301641901,0.13185486100781751,0.020114749270627286,0.75,1.5
S3,6,RFOTO-ABC,0.32667295887685943,0.8129516130350006,1.5665752656552585,0.1291624521452699,0.76,0.24,0.08165149573869603,0.9993093120773432,0.0006906879226567275,1.0156379612127722,0.9840421648605956,0.6280174427773059,0.44687135909747,0.12734448258130887,0.68,0.6060211000731215,280,1,0.7219874707328182,0.8351563415647402,0.0006906879226567275,0.07348330841400735,0.015957835139404408,0.75,1.5
S3,7,RFOTO-ABC,0.3052614957244783,0.8238911263672638,1.653011110183754,0.10518902270296904,0.79,0.21,0.10652424307257913,0.9984380250928843,0.0015619749071159007,1.0147925744176938,0.9786452655550906,0.6888577192235533,0.2959343269603696,0.14771834656008695,0.76,0.5494903000071645,280,1,0.6761743305362435,0.7454365143496813,0.0015619749071159007,0.08354732315922281,0.02135473444490943,0.75,1.5
S3,0,RFOTO-ABC,0.48788900423587994,1.2899277989965063,2.645975146010067,0.14131031139815017,0.4,0.6,0.4140699508709321,0.9987405427259043,0.0012594572740957522,1.0167254574778481,0.926628722644258,0.42118379372467035,0.31111056854480124,0.28139097291286475,0.64,0.6149665999691933,280,1,1.062529620573417,0.9197499246101392,0.0012594572740957522,0.29214610937129754,0.073371277355742,1.0,0.5
S3,1,RFOTO-ABC,0.40827197432812457,0.9499345464338371,1.9582351792334403,0.10433893935111221,0.54,0.46,0.19905478697455714,0.9993531154281835,0.0006468845718165373,1.0123753751088944,0.9640437466135635,0.5184458371935631,0.31958408901372876,0.19312515494293997,0.59,0.5689412000356242,280,1,0.9571911945000431,0.7713586511130143,0.0006468845718165373,0.19099025245533133,0.03595625338643649,1.0,0.5
S3,2,RFOTO-ABC,0.45531634148615924,1.069076154965703,2.4010067134623854,0.11195398373078663,0.51,0.49,0.2612739813217435,0.9981723362539011,0.0018276637460988676,1.0198760220141623,0.9500153085311054,0.4340226216287285,0.2960964668047695,0.22937876287783002,0.55,0.5879269000142813,280,1,0.9755848495775749,0.9819757026518247,0.0018276637460988676,0.22504214889775134,0.049984691468894615,1.0,0.5
S3,3,RFOTO-ABC,0.39065639516119227,0.9102206486594495,1.967837525459883,0.09595635218946473,0.57,0.43,0.17151378639039522,0.9985761696889521,0.001423830311047889,1.0091345763029793,0.9703574041651742,0.5671531721870547,0.3146223577246927,0.174780208984189,0.63,0.5300334000494331,280,1,0.9509643191276712,0.7066241039453983,0.001423830311047889,0.1687621774001253,0.029642595834825758,1.0,0.5
S3,4,RFOTO-ABC,0.399945930463428,1.086435962022791,2.3371901309034993,0.09789545996222439,0.5,0.5,0.2282174501716728,0.9985141589727478,0.0014858410272523648,1.013116590225491,0.9611120983647699,0.5763105996154868,0.3235932275063516,0.20115009068704043,0.64,0.5537405000068247,280,1,0.9278567420191633,0.7778724412312156,0.0014858410272523648,0.18068210129287945,0.03888790163523015,1.0,0.5
S3,5,RFOTO-ABC,0.4135384800605695,0.8366232488570325,1.8876304103389254,0.09357442229053704,0.57,0.43,0.1584193326477885,0.998680923994171,0.0013190760058290518,1.0320339894843553,0.9718747034011311,0.5581804084315605,0.45710898461521765,0.17011531608370836,0.56,0.6323739000363275,280,1,0.9511352074215937,0.825462625529063,0.0013190760058290518,0.1898106987392621,0.028125296598868865,1.0,0.5
S3,6,RFOTO-ABC,0.3907019903033356,1.0738439337789292,2.158442634711031,0.13010676971927404,0.54,0.46,0.19073094764168613,0.9994213808789151,0.000578619121084909,1.015665956504358,0.9660128969983306,0.5640539560985307,0.4376896902950472,0.18757096448187796,0.59,0.5466099999612197,280,1,0.9290128344841053,0.7503914401262308,0.000578619121084909,0.16270510555562887,0.033987103001669405,1.0,0.5
S3,7,RFOTO-ABC,0.40619560063486265,1.1806623914254204,2.3679433524079405,0.1006718928555158,0.44,0.56,0.28137128175763926,0.9989614738525104,0.0010385261474895502,1.014128304892935,0.9529458755357485,0.49694810482938734,0.20470903351937272,0.22221057905768246,0.62,0.5751884001074359,280,1,0.970703202038017,0.662481459029454,0.0010385261474895502,0.2275270294872186,0.0470541244642515,1.0,0.5
S3,0,RFOTO-ABC,0.42942825811661983,1.098469182626847,2.261470878685601,0.13575651219837512,0.46,0.54,0.286174899077195,0.998806204104727,0.0011937958952729299,1.0126525400939865,0.9480749271268352,0.4648205615259751,0.31111056854480124,0.23402767965490942,0.72,0.552755199954845,280,1,0.9213159224631241,0.9160939454033884,0.0011937958952729299,0.21463066232120476,0.051925072873164835,1.0,0.75
S3,1,RFOTO-ABC,0.384034935404488,0.8187976639354518,1.5129274734816045,0.10688268062655416,0.71,0.29,0.13040808440994434,0.9994621181292206,0.0005378818707794087,1.008852285346427,0.9733092769513942,0.5251805669202321,0.33041936331128824,0.16559786682922187,0.64,0.5303657999029383,280,1,0.874583610480333,0.8046654582003656,0.0005378818707794087,0.1623121168916129,0.026690723048605758,1.0,0.75
S3,2,RFOTO-ABC,0.4241591766695907,0.9400382931757963,2.245453531383152,0.11067210965387055,0.6,0.4,0.20724051196516072,0.9982344806520324,0.0017655193479677344,1.0171326124234725,0.958897741241319,0.4573633903318246,0.2960964668047695,0.2070363948831306,0.62,0.5845859999535605,280,1,0.8788298317383234,1.0004489932804053,0.0017655193479677344,0.1914637082382133,0.04110225875868101,1.0,0.75
S3,3,RFOTO-ABC,0.35410148297574806,0.7684777275351277,1.6669186670994034,0.09243992797972457,0.69,0.31,0.11067476385912269,0.998457137952097,0.001542862047902991,1.0098438237853236,0.9798123230762443,0.6860984415124696,0.3146223577246927,0.14353959756250417,0.67,0.5173291999381036,280,1,0.8341024398028074,0.7338522500322965,0.001542862047902991,0.1286452462882313,0.02018767692375567,1.0,0.75
S3,4,RFOTO-ABC,0.35678101938812823,0.9146867047593429,2.0549126871500767,0.10166838264624468,0.61,0.39,0.13503003194484464,0.9984157414627641,0.0015842585372358186,1.0145691035387159,0.9771119896382221,0.6182546432751109,0.3235932275063516,0.15304947688632017,0.7,0.5476886000251397,280,1,0.7989107260365885,0.8141579281234209,0.0015842585372358186,0.12471838159501664,0.0228880103617779,1.0,0.75
S3,5,RFOTO-ABC,0.37235381363280257,0.7480736715618748,1.6340422068042106,0.09719192048414482,0.71,0.29,0.1143258938613518,0.9977653449313757,0.002234655068624184,1.0410364806099286,0.9771876668292249,0.5673979168937208,0.39542454237906444,0.15279032840053805,0.62,0.60981549997814,280,1,0.8362961340465691,0.8316801711669258,0.002234655068624184,0.13863589382712113,0.022812333170775134,1.0,0.75
S3,6,RFOTO-ABC,0.35580642983242233,0.9459390038888273,2.082667471128104,0.11681861163283705,0.63,0.37,0.138614372642609,0.9993878264857975,0.0006121735142027807,1.0181038390300956,0.9737401276000992,0.5867268899310295,0.44687135909747,0.16421951756863234,0.62,0.5669403999345377,280,1,0.8360398116715525,0.7298556029652871,0.0006121735142027807,0.13302688362766182,0.026259872399900797,1.0,0.75
S3,7,RFOTO-ABC,0.32830174423407305,0.9687810962046706,1.8494824405056491,0.09248441721324385,0.6,0.4,0.1514113869464512,0.9986183753617313,0.0013816246382688147,1.0147594611804445,0.9722270628567746,0.5609462549314336,0.2959343269603696,0.16901570164676,0.7,0.5695101999444887,280,1,0.7986793396361355,0.6335216051275852,0.0013816246382688147,0.11664561222705536,0.027772937143225374,1.0,0.75
S3,0,RFOTO-ABC,0.399704447896981,0.9937724453940295,2.019667970965484,0.12817101287595484,0.57,0.43,0.23167057296098345,0.9987985728042317,0.0012014271957682431,1.0124902377692029,0.9550144516156808,0.4541110188374642,0.31111056854480124,0.21703588056468595,0.75,0.5468642000341788,280,1,0.8421668503383014,0.9111031920642851,0.0012014271957682431,0.18203655522384524,0.04498554838431923,1.0,1.0
S3,1,RFOTO-ABC,0.36865637127656187,0.750258759421958,1.525686389476363,0.1005224106712116,0.81,0.19,0.13235051714746404,0.9994940136406655,0.000505986359334727,1.0074275570688975,0.9714526818280618,0.5184458371935631,0.31958408901372876,0.1714240818116366,0.66,0.5391742000356317,280,1,0.820397825247882,0.7885074111690631,0.000505986359334727,0.1635900331662969,0.02854731817193823,1.0,1.0
S3,2,RFOTO-ABC,0.4024937986794661,0.8901289720190229,2.1893016698249186,0.10512572880563031,0.69,0.31,0.20207196759872592,0.9990513143865044,0.0009486856134955879,1.015675982700109,0.9583733901010779,0.460591142134394,0.2567412015641857,0.20840980544574875,0.61,0.6088807000778615,280,1,0.8275861872821278,0.9535253437481161,0.0009486856134955879,0.1845388867567173,0.041626609898922085,1.0,1.0
S3,3,RFOTO-ABC,0.3332887379758473,0.6890810517534984,1.3848236325791414,0.08751688478520485,0.81,0.19,0.08843915297908378,0.9984739839731376,0.0015260160268624778,1.0091484222401375,0.9820871041524555,0.6860984415124696,0.3146223577246927,0.135054138276699,0.72,0.5399692999199033,280,1,0.7699072425890365,0.7282506485596053,0.0015260160268624778,0.11432876984857296,0.01791289584754452,1.0,1.0
S3,4,RFOTO-ABC,0.33186330007177434,0.8225654619102191,1.9569023518949233,0.10065516172390401,0.72,0.28,0.0950971808920908,0.998489167380399,0.0015108326196011568,1.0134168281864158,0.9816259443206377,0.6182546432751109,0.3235932275063516,0.13681367220666565,0.73,0.5801508999429643,280,1,0.7276745371589519,0.8105284906896719,0.0015108326196011568,0.1012284692110438,0.018374055679362344,1.0,1.0
S3,5,RFOTO-ABC,0.3613354077890153,0.6798210169675798,1.428742744849046,0.09381240521144678,0.76,0.24,0.10238753125027263,0.9976900901930964,0.002309909806903625,1.0426914140844834,0.9785517768496871,0.5673979168937208,0.422755409806969,0.14804841247197384,0.64,0.5886916000163183,280,1,0.7817839572483826,0.8651553858266436,0.002309909806903625,0.12974758067598183,0.021448223150312917,1.0,1.0
S3,6,RFOTO-ABC,0.3304956962720502,0.859861462711375,2.0370487957487526,0.11055020629238012,0.72,0.28,0.10179517692737168,0.9996369704099821,0.00036302959001789816,1.013783065022053,0.980273007965305,0.6044618567739162,0.44687135909747,0.14185900598877754,0.66,0.5279693999327719,280,1,0.7702356888732566,0.7209435601853618,0.00036302959001789816,0.10705434121089594,0.019726992034694968,1.0,1.0
S3,7,RFOTO-ABC,0.29835160851897974,0.8649557190708034,1.6094533437969565,0.08913742394746016,0.73,0.27,0.10778829411917609,0.9982501784577625,0.0017498215422374708,1.0139039496263471,0.9795001503705508,0.6890991625790855,0.2959343269603696,0.1446682021064931,0.76,0.6113543000537902,280,1,0.7188688600164379,0.6205602094621214,0.0017498215422374708,0.08850168137074883,0.020499849629449174,1.0,1.0
S3,0,RFOTO-ABC,0.3886001956335671,0.9132259624942743,1.9836256040101825,0.1338576639986158,0.63,0.37,0.18616324061866657,0.9986564781173299,0.0013435218826700179,1.0143173005294326,0.9633277630272825,0.4980564224101605,0.31111056854480124,0.19511095864874617,0.78,0.5498787999385968,280,1,0.7838702973712238,0.9867118983833114,0.0013435218826700179,0.1554251864432913,0.03667223697271749,1.0,1.25
S3,1,RFOTO-ABC,0.3428634164499008,0.6873275064339441,1.4296401240237904,0.09544419160070278,0.81,0.19,0.10624717911733722,0.9995435655317649,0.00045643446823494417,1.0078210488519384,0.9773580629254223,0.5251805669202321,0.33041936331128824,0.15220535749374356,0.69,0.5219760000472888,280,1,0.7507577820286603,0.7946882637407466,0.00045643446823494417,0.12993261570716033,0.022641937074577734,1.0,1.25
S3,2,RFOTO-ABC,0.38949955677560644,0.8239818084723062,2.1893016698249186,0.10657500625188648,0.73,0.27,0.16689522695787393,0.998287183076959,0.0017128169230411394,1.0217510723111503,0.964103304667545,0.4772018897369082,0.2960964668047695,0.1929591817293662,0.65,0.5779791000531986,280,1,0.7819850656577464,0.9834879700590726,0.0017128169230411394,0.16301210867132987,0.035896695332454986,1.0,1.25
S3,3,RFOTO-ABC,0.32080547408192717,0.6370327757546604,1.3774098523559064,0.08606188491037592,0.84,0.16,0.08610464567347938,0.9987248646014173,0.0012751353985826375,1.0089259855979646,0.9822029930328899,0.6860984415124696,0.3146223577246927,0.13460861588125855,0.72,0.5268011000007391,280,1,0.7289790330943245,0.716157463463183,0.0012751353985826375,0.11285007265634221,0.017797006967110063,1.0,1.25
S3,4,RFOTO-ABC,0.31943199910158654,0.7634286557787766,1.7763550568622783,0.09986206568530431,0.79,0.21,0.08882347026039959,0.9984849393384967,0.001515060661503238,1.0134113511227145,0.982329754901289,0.6182546432751109,0.3235932275063516,0.13411971973129733,0.73,0.5403376000467688,280,1,0.6844361652779758,0.8065659739125653,0.001515060661503238,0.09753805119240191,0.017670245098710957,1.0,1.25
S3,5,RFOTO-ABC,0.3498824217514013,0.6633895070067755,1.5035749895600419,0.09275191173352702,0.79,0.21,0.09979406336356787,0.9978249586258415,0.002175041374158574,1.0384728234104885,0.9784485695704389,0.5611326234124258,0.4351200125289207,0.1484120107288911,0.67,0.5939854000462219,280,1,0.7494269359568995,0.8460407491221759,0.002175041374158574,0.12780741021833653,0.02155143042956109,1.0,1.25
S3,6,RFOTO-ABC,0.31910897440622166,0.7985375016275075,2.0370487957487526,0.10930717519617286,0.8,0.2,0.08965805135887887,0.9997065374016613,0.0002934625983387196,1.015782219583188,0.9816132884597418,0.6061630443963587,0.44687135909747,0.13686166428687582,0.68,0.5660603999858722,280,1,0.7312256123671756,0.7186633457902195,0.0002934625983387196,0.10274548078075343,0.01838671154025817,1.0,1.25
S3,7,RFOTO-ABC,0.2820843029967401,0.7961036201506072,1.5626674254561423,0.08787301933934258,0.8,0.2,0.09671276136511137,0.9982146611514267,0.0017853388485732302,1.014866801482574,0.9806530250164325,0.6865680784982703,0.2959343269603696,0.14045876608893013,0.77,0.5788810999365523,280,1,0.6661508361394786,0.6129895723505937,0.0017853388485732302,0.08135617636812642,0.019346974983567522,1.0,1.25
S3,0,RFOTO-ABC,0.37333923220817833,0.8625593284547592,1.9836256040101825,0.12995279198945578,0.71,0.29,0.17327285433501838,0.9987802050783422,0.001219794921657772,1.0123187472563164,0.9650614004875024,0.4980564224101605,0.31111056854480124,0.19027217102709137,0.78,0.5941935000009835,280,1,0.7449135502716273,0.964879803547587,0.001219794921657772,0.1475765007877091,0.03493859951249756,1.0,1.5
S3,1,RFOTO-ABC,0.332684907600317,0.652129470562962,1.2791828981739957,0.09394649307142137,0.85,0.15,0.09743855885552331,0.9992224417495141,0.0007775582504858946,1.0104229513631071,0.9788319313084688,0.5251805669202321,0.33041936331128824,0.14705728845254082,0.74,0.5448127000126988,280,1,0.7207868315839476,0.7874874003399012,0.0007775582504858946,0.12413747079807223,0.021168068691531206,1.0,1.5
S3,2,RFOTO-ABC,0.3846616948574313,0.8504392729316286,2.241462597465851,0.12291967503058507,0.72,0.28,0.16174757559629696,0.997429825198665,0.00257017480133503,1.0259565367181973,0.9655183791545153,0.4341493881432988,0.31798665418856686,0.1889790073516571,0.69,0.5665809999918565,280,1,0.7912348375856998,0.9869223600219617,0.00257017480133503,0.13251341348248968,0.03448162084548467,1.0,1.5
S3,3,RFOTO-ABC,0.3093695876132352,0.605378967793025,1.3255513982111509,0.08422835207700487,0.87,0.13,0.0793247446969198,0.9983980422828028,0.0016019577171971456,1.0098657466575258,0.9835297009992235,0.7180967519734253,0.3146223577246927,0.12940677138554044,0.74,0.49955309997312725,280,1,0.6919559357878851,0.7096211418316549,0.0016019577171971456,0.10858598399183933,0.016470299000776456,1.0,1.5
S3,4,RFOTO-ABC,0.3108825351510035,0.7214923429289793,1.65413251378368,0.09968347925057693,0.81,0.19,0.08442496167548874,0.9984825952888957,0.0015174047111042189,1.0134535712132493,0.9828686396779414,0.6182546432751109,0.3235932275063516,0.13202257092670264,0.73,0.5555353000527248,280,1,0.6540403611159404,0.8050772438744619,0.0015174047111042189,0.09495069320127789,0.017131360322058642,1.0,1.5
S3,5,RFOTO-ABC,0.3381351153226522,0.6132918002806236,1.4160637015600703,0.09362085888829878,0.8,0.2,0.0781155024510084,0.9986952300692797,0.0013047699307200645,1.0288568087951222,0.9842701452155623,0.6775097696391997,0.45710898461521765,0.1264169186733507,0.69,0.6071397000923753,280,1,0.7091487736259564,0.865147861602935,0.0013047699307200645,0.113821241887653,0.01572985478443767,1.0,1.5
S3,6,RFOTO-ABC,0.3099163805747747,0.7598363292972575,2.0370367833194742,0.1110432102735444,0.81,0.19,0.08265913489981734,0.999696541873498,0.0003034581265019354,1.0157344083189788,0.9830175509067584,0.6061630443963587,0.44687135909747,0.13143757104832407,0.68,0.5314570000628009,280,1,0.6981965771449216,0.7268126827965398,0.0003034581265019354,0.09494909951910692,0.016982449093241647,1.0,1.5
S3,7,RFOTO-ABC,0.27145441817992016,0.7463390146212489,1.5035565151664156,0.0872009179469681,0.84,0.16,0.08862974056920353,0.9982088239025938,0.0017911760974062142,1.0131190958003766,0.9821405066127396,0.7160430757400666,0.2959343269603696,0.13484900803722982,0.78,0.590225699939765,280,1,0.6289603392020953,0.6142789539426166,0.0017911760974062142,0.07614132424173428,0.01785949338726045,1.0,1.5
S3,0,RFOTO-ABC,0.46376318512230347,1.247536002638734,2.3811218198903275,0.1293346239567454,0.42,0.58,0.3851245223045528,0.9990389064183102,0.0009610935816899824,1.0197173484139208,0.932718664346827,0.45559911550418536,0.31111056854480124,0.26857894806250643,0.66,0.5424847999820486,280,1,1.0341313431860273,0.8402111530883241,0.0009610935816899824,0.27565702919293633,0.06728133565317296,1.25,0.5
S3,1,RFOTO-ABC,0.3895168995931016,0.9116109427851109,1.7335499629533728,0.09791241976174231,0.51,0.49,0.15801341891119722,0.9987217135227862,0.0012782864772137702,1.0090792230762051,0.9731545243770002,0.5251805669202321,0.33041936331128824,0.1660904448686359,0.64,0.5306525999912992,280,1,0.9255828671895459,0.7522757736894045,0.0012782864772137702,0.16398935241364715,0.02684547562299977,1.25,0.5
S3,2,RFOTO-ABC,0.43524302107518864,1.0627969552485304,2.374804681491816,0.10522245178421642,0.55,0.45,0.2659647177294328,0.9980170684285455,0.0019829315714544127,1.0272333224357033,0.9492133902920272,0.4431804637605818,0.2960964668047695,0.23130908096037398,0.59,0.5951277000131086,280,1,0.9560397812338577,0.8842313915790285,0.0019829315714544127,0.22233515703753282,0.050786609707972774,1.25,0.5
S3,3,RFOTO-ABC,0.3770708840362326,0.8819804294254456,1.8327196244387443,0.08713876599032702,0.56,0.44,0.15964120039445712,0.9983515479313531,0.0016484520686471339,1.0137449720930531,0.9729271128070894,0.6127107843320925,0.3146223577246927,0.16681194022018933,0.64,0.537311700056307,280,1,0.9266426411364227,0.6735195536258112,0.0016484520686471339,0.1599666688623571,0.027072887192910566,1.25,0.5
S3,4,RFOTO-ABC,0.39052749542814175,1.0722337009962657,2.29063212087231,0.09348278687764729,0.49,0.51,0.22887672933231823,0.9987499551481751,0.0012500448518248518,1.0166773431607115,0.9624086285454982,0.5763105996154868,0.3235932275063516,0.1976352153123443,0.64,0.5318343000253662,280,1,0.9243566246705215,0.7037420097868144,0.0012500448518248518,0.19195329241579576,0.037591371454501754,1.25,0.5
S3,5,RFOTO-ABC,0.3983127002763404,0.8150405203047734,1.8606415696754508,0.08500330322195632,0.57,0.43,0.15628084528648434,0.9983019292679419,0.0016980707320579512,1.0388742865354277,0.9714686294267858,0.5247024966034766,0.45710898461521765,0.1713747865146621,0.54,0.5888195999432355,280,1,0.9391377845132579,0.7378419538965595,0.0016980707320579512,0.1929305653245931,0.0285313705732142,1.25,0.5
S3,6,RFOTO-ABC,0.3719556408005004,1.0488919999427424,2.153782402886588,0.11712362044966759,0.56,0.44,0.1775844400154855,0.9994434692210671,0.0005565307789331109,1.0152967829523183,0.9680559693917805,0.5867268899310295,0.44687135909747,0.18165385677464213,0.6,0.5775784000288695,280,1,0.9060773514857292,0.6802789517019767,0.0005565307789331109,0.1539661977070083,0.03194403060821949,1.25,0.5
S3,7,RFOTO-ABC,0.39610302769721517,1.1812627775551727,3.083831826083972,0.09475807642014093,0.48,0.52,0.28515130109592596,0.9998110192056313,0.00018898079436871718,1.011193155660622,0.9503196291064057,0.42005834363310113,0.20470903351937272,0.2286428183657308,0.62,0.6154970999341458,280,1,0.9585363225846266,0.6132042524327983,0.00018898079436871718,0.2279938295729035,0.04968037089359434,1.25,0.5
S3,0,RFOTO-ABC,0.40384072805237115,1.055931136299264,2.1238066914041958,0.1222124669378571,0.49,0.51,0.25533034697051754,0.9990520399921682,0.0009479600078317263,1.0149327723975765,0.9545137139269544,0.4648205615259751,0.31111056854480124,0.21829769647474054,0.75,0.5744253000011668,280,1,0.8831326650207765,0.8469031419119477,0.0009479600078317263,0.1960382223914468,0.04548628607304561,1.25,0.75
S3,1,RFOTO-ABC,0.3613354203458865,0.7914823269474334,1.476928220402573,0.0903021565879951,0.74,0.26,0.11324435822684295,0.9985441666307241,0.0014558333692760073,1.0101122872954176,0.9762558783478852,0.5251805669202321,0.33041936331128824,0.15595389410657526,0.68,0.5273484999779612,280,1,0.853976661288376,0.7082228143955486,0.0014558333692760073,0.15102019177115145,0.023744121652114814,1.25,0.75
S3,2,RFOTO-ABC,0.3992970298065904,0.9236150580292355,2.243619252391775,0.10279807669989126,0.65,0.35,0.1860526605750569,0.9980807849957245,0.0019192150042756672,1.0225497994656652,0.9624480916981719,0.46166711049085507,0.2960964668047695,0.1975274003333921,0.64,0.6211446999805048,280,1,0.848310365052319,0.9172126856369291,0.0019192150042756672,0.17448362580736762,0.037551908301828085,1.25,0.75
S3,3,RFOTO-ABC,0.33762088730872836,0.7432245146907579,1.5541855793956114,0.08577020944114859,0.74,0.26,0.09982992504857173,0.9982029398527841,0.0017970601472158153,1.0117448427238183,0.9815487619704614,0.7143607507876185,0.3146223577246927,0.13710611214899815,0.68,0.5225541999097914,280,1,0.8067652199235892,0.6875923888266946,0.0017970601472158153,0.1186545050798115,0.01845123802953863,1.25,0.75
S3,4,RFOTO-ABC,0.3310590864243832,0.8815024784954456,1.9951538882330797,0.0887781032245813,0.66,0.34,0.12037273574561069,0.9979025701086326,0.002097429891367475,1.0179715969899055,0.9788861584235866,0.6182546432751109,0.3235932275063516,0.1468647382183972,0.71,0.5505120999878272,280,1,0.7715771026168952,0.7036942526123414,0.002097429891367475,0.11609644265429081,0.021113841576413384,1.25,0.75
