scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,budget,comparison_suite
S2,2,JADE,0.18839211560812902,0.48494758785350084,0.8995815388658973,0.041751589596016485,0.92,0.08,0.04371797072047734,0.9997664108766263,0.00023358912337378079,1.0060893282965069,0.9902130803004139,0.8124394787715273,0.508621233826892,0.09941654887561482,0.92,0.5477780000073835,320,1,0.4451404622843744,0.4253484484551584,0.00023358912337378079,0.04715990795659597,0.009786919699586116,320,advanced
S2,2,LSHADE-lite,0.18839211560812902,0.48494758785350084,0.8995815388658973,0.041751589596016485,0.92,0.08,0.04371797072047734,0.9997664108766263,0.00023358912337378079,1.0060893282965069,0.9902130803004139,0.8124394787715273,0.508621233826892,0.09941654887561482,0.92,0.5605895000044256,320,1,0.4451404622843744,0.4253484484551584,0.00023358912337378079,0.04715990795659597,0.009786919699586116,320,advanced
S2,2,CMAES-lite,0.18839211560812902,0.48494758785350084,0.8995815388658973,0.041751589596016485,0.92,0.08,0.04371797072047734,0.9997664108766263,0.00023358912337378079,1.0060893282965069,0.9902130803004139,0.8124394787715273,0.508621233826892,0.09941654887561482,0.92,0.5449116000090726,320,1,0.4451404622843744,0.4253484484551584,0.00023358912337378079,0.04715990795659597,0.009786919699586116,320,advanced
S2,2,GWO,0.18839211560812902,0.48494758785350084,0.8995815388658973,0.041751589596016485,0.92,0.08,0.04371797072047734,0.9997664108766263,0.00023358912337378079,1.0060893282965069,0.9902130803004139,0.8124394787715273,0.508621233826892,0.09941654887561482,0.92,0.5929969999706373,320,1,0.4451404622843744,0.4253484484551584,0.00023358912337378079,0.04715990795659597,0.009786919699586116,320,advanced
S2,3,RFOTO-ABC,0.23351125854218316,0.5701990809350543,1.0335471401860234,0.06976388836300662,0.92,0.08,0.05183178899141703,0.998481465686773,0.0015185343132271911,1.0166335948768797,0.9883091815275719,0.8986940859704062,0.3957139603819643,0.10876171410681704,0.92,0.6085675000213087,320,1,0.5102335693710055,0.6068313408674887,0.0015185343132271911,0.05148334174319528,0.011690818472428144,320,advanced
S2,3,Standard-ABC,0.5233107789435208,0.988881328971226,2.701935025845774,0.15536060568155746,0.52,0.48,0.29700276211148446,0.9966355712162386,0.0033644287837613883,1.0827468842214232,0.9416535762610627,0.41621724182189995,0.3426092484767202,0.24892100216579202,0.58,0.6490246999892406,320,1,1.021339735543129,1.2226896334989643,0.0033644287837613883,0.3005902028612041,0.05834642373893728,320,advanced
S2,3,GA,0.41876344662191134,0.8945288774733099,3.0837986992850057,0.11368398554420019,0.62,0.38,0.2424670800441457,0.9972142170738886,0.002785782926111486,1.0373871322867196,0.9500385977084997,0.4516445805668379,0.3426092484767202,0.2293225090148432,0.62,0.5644710999913514,320,1,0.9230950089068956,0.788549366232741,0.002785782926111486,0.2466236901253159,0.049961402291500256,320,advanced
S2,3,PSO,0.6814253351678754,1.2908356766321225,3.3047948521971167,0.14763087712926196,0.34,0.66,0.5635626322318354,0.9986106598109019,0.0013893401890980761,1.0421673955964312,0.9026118473849736,0.35598814284941416,0.20865664170726067,0.3284751722217707,0.36,0.6875033999676816,320,1,1.4619694082079593,0.9450271860313351,0.0013893401890980761,0.637171257124447,0.09738815261502642,320,advanced
S2,3,DE,1.2967338164968805,2.5026991875079787,7.851870166642062,0.3074561820574968,0.18,0.82,1.861269861006666,0.9982583812314154,0.0017416187685846051,1.0476303385245687,0.7798195572958326,0.1142015501257852,0.09628366094340438,0.5313642219039882,0.34,0.5721099999500439,320,1,2.361516624020402,2.011632973714938,0.0017416187685846051,1.4849372971007888,0.22018044270416737,320,advanced
S2,3,Gbest-ABC,0.26488795399749465,0.5898281373964086,1.9313166237723949,0.07089055491490907,0.9,0.1,0.07853423303248448,0.9978872713803031,0.0021127286196969863,1.0197267362378635,0.9820405619377056,0.6505180934861043,0.3957139603819643,0.13523268124195606,0.9,0.5900696000317112,320,1,0.5883727873411743,0.5797986916976829,0.0021127286196969863,0.11083396789706028,0.017959438062294386,320,advanced
S2,3,MeABC,0.26488795399749465,0.5898281373964086,1.9313166237723949,0.07089055491490907,0.9,0.1,0.07853423303248448,0.9978872713803031,0.0021127286196969863,1.0197267362378635,0.9820405619377056,0.6505180934861043,0.3957139603819643,0.13523268124195606,0.9,0.5659497999586165,320,1,0.5883727873411743,0.5797986916976829,0.0021127286196969863,0.11083396789706028,0.017959438062294386,320,advanced
S2,3,JADE,0.26488795399749465,0.5898281373964086,1.9313166237723949,0.07089055491490907,0.9,0.1,0.07853423303248448,0.9978872713803031,0.0021127286196969863,1.0197267362378635,0.9820405619377056,0.6505180934861043,0.3957139603819643,0.13523268124195606,0.9,0.5928365999716334,320,1,0.5883727873411743,0.5797986916976829,0.0021127286196969863,0.11083396789706028,0.017959438062294386,320,advanced
S2,3,LSHADE-lite,0.26488795399749465,0.5898281373964086,1.9313166237723949,0.07089055491490907,0.9,0.1,0.07853423303248448,0.9978872713803031,0.0021127286196969863,1.0197267362378635,0.9820405619377056,0.6505180934861043,0.3957139603819643,0.13523268124195606,0.9,0.5925886000040919,320,1,0.5883727873411743,0.5797986916976829,0.0021127286196969863,0.11083396789706028,0.017959438062294386,320,advanced
S2,3,CMAES-lite,0.26488795399749465,0.5898281373964086,1.9313166237723949,0.07089055491490907,0.9,0.1,0.07853423303248448,0.9978872713803031,0.0021127286196969863,1.0197267362378635,0.9820405619377056,0.6505180934861043,0.3957139603819643,0.13523268124195606,0.9,0.6281586000113748,320,1,0.5883727873411743,0.5797986916976829,0.0021127286196969863,0.11083396789706028,0.017959438062294386,320,advanced
S2,3,GWO,0.26488795399749465,0.5898281373964086,1.9313166237723949,0.07089055491490907,0.9,0.1,0.07853423303248448,0.9978872713803031,0.0021127286196969863,1.0197267362378635,0.9820405619377056,0.6505180934861043,0.3957139603819643,0.13523268124195606,0.9,0.6448553000227548,320,1,0.5883727873411743,0.5797986916976829,0.0021127286196969863,0.11083396789706028,0.017959438062294386,320,advanced
S2,4,RFOTO-ABC,0.1741425066419248,0.445662642431494,0.8095629320799635,0.04556297850398618,0.96,0.04,0.05520823599774438,0.9987991874785674,0.0012008125214324971,1.0101848976874226,0.9871359224154654,0.9842329072649023,0.35087318395427886,0.11415655313635026,0.94,0.5790070999646559,320,1,0.39985961225793754,0.37621335921868415,0.0012008125214324971,0.0623033022106845,0.012864077584534561,320,advanced
S2,4,Standard-ABC,0.5389528319994868,1.1825212979326531,4.419119125907286,0.1265795866679752,0.54,0.46,0.4228791699696179,0.9983372474972043,0.0016627525027956614,1.0592089480669133,0.9170131133273178,0.3358389950533039,0.274520714478404,0.3008271040274757,0.52,0.5459734000032768,320,1,1.1736379363183238,0.7968011600921759,0.0016627525027956614,0.4529703616184724,0.08298688667268217,320,advanced
S2,4,GA,0.3077624932027193,0.7032468339117735,1.7515881332973047,0.07720684446174723,0.72,0.28,0.15082618444192902,0.9992682269965683,0.0007317730034316439,1.0257380508806,0.9692257927571215,0.5320864768765231,0.505408916799996,0.1781890266789793,0.64,0.5229960000142455,320,1,0.7282451548689672,0.5642373015247302,0.0007317730034316439,0.1452124942785995,0.030774207242878493,320,advanced
S2,4,PSO,0.7607920869589913,1.6497502783789093,4.836571488589598,0.1626062670285396,0.3,0.7,0.8812599083333326,0.9964766329171385,0.0035233670828614927,1.048010876312125,0.8579601049935399,0.22880676079231593,0.17460058661351588,0.4068849482560386,0.46,0.5287967000040226,320,1,1.5173126050696588,1.1298009099747788,0.0035233670828614927,0.759932566111274,0.14203989500646008,320,advanced
S2,4,DE,1.0597843878026094,2.088946159544446,4.939876076381606,0.21134933065839767,0.2,0.8,1.2644683754216803,0.9992578242947964,0.000742175705203616,1.0337226075073775,0.8279556597949311,0.19563055121482734,0.10735714338176922,0.4558444330579869,0.24,0.5308753999997862,320,1,2.078806823017967,1.4697941061808608,0.000742175705203616,1.1746339197967495,0.17204434020506887,320,advanced
S2,4,Gbest-ABC,0.1754771172133366,0.44678783532215893,0.7754238844108959,0.04612303703120842,0.96,0.04,0.05520823599774438,0.9982017000982313,0.0017982999017686918,1.0094436249767684,0.9871068102494914,0.9669544256838877,0.35087318395427886,0.11428733691080059,0.94,0.5528828000533395,320,1,0.399324874311591,0.3851762309322514,0.0017982999017686918,0.0623033022106845,0.012893189750508571,320,advanced
S2,4,MeABC,0.1754771172133366,0.44678783532215893,0.7754238844108959,0.04612303703120842,0.96,0.04,0.05520823599774438,0.9982017000982313,0.0017982999017686918,1.0094436249767684,0.9871068102494914,0.9669544256838877,0.35087318395427886,0.11428733691080059,0.94,0.5824870000360534,320,1,0.399324874311591,0.3851762309322514,0.0017982999017686918,0.0623033022106845,0.012893189750508571,320,advanced
S2,4,JADE,0.1754771172133366,0.44678783532215893,0.7754238844108959,0.04612303703120842,0.96,0.04,0.05520823599774438,0.9982017000982313,0.0017982999017686918,1.0094436249767684,0.9871068102494914,0.9669544256838877,0.35087318395427886,0.11428733691080059,0.94,0.6032254000310786,320,1,0.399324874311591,0.3851762309322514,0.0017982999017686918,0.0623033022106845,0.012893189750508571,320,advanced
S2,4,LSHADE-lite,0.1754771172133366,0.44678783532215893,0.7754238844108959,0.04612303703120842,0.96,0.04,0.05520823599774438,0.9982017000982313,0.0017982999017686918,1.0094436249767684,0.9871068102494914,0.9669544256838877,0.35087318395427886,0.11428733691080059,0.94,0.568577500001993,320,1,0.399324874311591,0.3851762309322514,0.0017982999017686918,0.0623033022106845,0.012893189750508571,320,advanced
S2,4,CMAES-lite,0.1754771172133366,0.44678783532215893,0.7754238844108959,0.04612303703120842,0.96,0.04,0.05520823599774438,0.9982017000982313,0.0017982999017686918,1.0094436249767684,0.9871068102494914,0.9669544256838877,0.35087318395427886,0.11428733691080059,0.94,0.5574480000068434,320,1,0.399324874311591,0.3851762309322514,0.0017982999017686918,0.0623033022106845,0.012893189750508571,320,advanced
S2,4,GWO,0.1754771172133366,0.44678783532215893,0.7754238844108959,0.04612303703120842,0.96,0.04,0.05520823599774438,0.9982017000982313,0.0017982999017686918,1.0094436249767684,0.9871068102494914,0.9669544256838877,0.35087318395427886,0.11428733691080059,0.94,0.5650721999700181,320,1,0.399324874311591,0.3851762309322514,0.0017982999017686918,0.0623033022106845,0.012893189750508571,320,advanced
S2,5,RFOTO-ABC,0.23293412826925725,0.5070805808438488,1.2427219718336269,0.061961152373806686,0.92,0.08,0.04446019862312729,0.9996385019088748,0.00036149809112516305,1.0128663050793143,0.9897582994042622,0.8976104371769758,0.48026809334126747,0.1017235391636362,0.94,0.5785945999668911,320,1,0.5197986306478148,0.5300198068935535,0.00036149809112516305,0.08749177946273921,0.010241700595737813,320,advanced
