scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss
S1,21,Load-Aware,0.17303102019798816,0.40166645306163645,0.799236943798843,0.030775259585177562,0.95,0.05,0.04683604195976199,0.9998693908834145,0.0001306091165854617,1.0140996034595058,0.9884684954760131,0.973548942258319,0.5163366757676482,0.10800940430378556,0.9,0.0023746000370010734,1,1,0.4241092867672878,0.32347128774319295,0.0001306091165854617,0.06690863137108854,0.01153150452398688
S1,21,Offload-then-Allocate,0.17259094881761722,0.38532427081519854,1.0140987139188686,0.028758815167991003,0.95,0.05,0.04683604195976199,0.9999562723244937,4.372767550631651e-05,1.0107097669732181,0.9884664611171754,0.9750912811711657,0.5163366757676482,0.10801904241307791,0.9,0.001983199967071414,1,1,0.43630474068552394,0.3003255295729278,4.372767550631651e-05,0.06690863137108854,0.011533538882824601
S1,22,RFOTO-ABC,0.15616295170692632,0.43983209099746584,1.2623272455623498,0.04944747400578424,0.95,0.05,0.02205476840843427,0.9977700835273831,0.002229916472617005,1.0307754553202308,0.9954592793049568,0.9696682648808934,0.6939166012800246,0.06753838084935747,0.95,0.5288798999972641,500,1,0.35866016628919617,0.41130016000738906,0.002229916472617005,0.014703178938956181,0.004540720695043188
S1,22,Standard-ABC,0.26790424198076007,0.7729059769992211,1.7173541637195262,0.07104178065177394,0.7,0.3,0.163501277718821,0.9971867035508476,0.002813296449152347,1.044085383592527,0.9687546895683118,0.6602349046151041,0.36288476884000087,0.1795913904933233,0.7,0.5094698000466451,500,1,0.6337779826628211,0.5008672385322798,0.002813296449152347,0.11632081872251653,0.03124531043168821
S1,22,GA,0.21877547549651535,0.6595353412589863,1.7173541637195262,0.06320838443993582,0.8,0.2,0.13576243078929334,0.9976818572570239,0.0023181427429760535,1.0313473584915063,0.9725575101860142,0.6773650096580235,0.36288476884000087,0.1679786590033469,0.8,0.5820622999453917,500,1,0.5257920716273299,0.38860261362187953,0.0023181427429760535,0.09782825410283143,0.027442489813985782
S1,22,PSO,0.6268473558783689,1.5196465172711853,6.473122925343222,0.10592968391368544,0.6,0.4,0.651864132283246,0.9971355657558056,0.002864434244194208,1.0622805922907452,0.8845846873577672,0.2697731335561771,0.18684557987297953,0.3612118650701118,0.5,0.6105783999664709,500,1,1.3731817825597696,0.5927379122487693,0.002864434244194208,0.7070241586237495,0.11541531264223281
S1,22,DE,0.7060899156521846,1.9302722144339346,6.41512346802482,0.21195553548282647,0.3,0.7,0.7936232309913219,0.9973704512374288,0.002629548762571143,1.014118575959909,0.8743762028580281,0.28586824770612695,0.18684557987297953,0.3790415275011488,0.2,0.558567300089635,500,1,1.5050388758052924,0.899260557400949,0.002629548762571143,0.7022865350676367,0.12562379714197192
S1,22,Local-only,0.9794986547283437,2.393996941227416,6.473122925343222,0.23911486921363942,0.15,0.85,1.0595662065911453,1.0,0.0,0.0,0.8478887746781397,0.2697731335561771,0.18684557987297953,0.42355634265483233,0.0,0.0004031999269500375,1,1,2.1065306923708738,1.0,0.0,1.1201971913493847,0.15211122532186028
S1,22,Random-feasible,0.894117545034487,1.886561549581567,6.473122925343222,0.22190647251834145,0.4,0.6,0.8591626016336299,0.999816166886767,0.0001838331132329396,1.0339190989655926,0.8545974068083119,0.2697731335561771,0.18684557987297953,0.4124822747243565,0.35,0.0009609999833628535,1,1,1.7426801885625955,1.4138488046831044,0.0001838331132329396,0.8980920863598907,0.14540259319168813
S1,22,Max-SINR,0.23172473045352454,0.5864523885822039,1.6544473779903854,0.06139836788827944,0.9,0.1,0.1098395538096795,0.9979469593258574,0.002053040674142537,1.017212224382109,0.9756156858410077,0.6773650096580235,0.36288476884000087,0.15809418111098764,0.9,0.0008654999546706676,1,1,0.4909193202193388,0.5774670189226614,0.002053040674142537,0.073226369206453,0.024384314158992337
S1,22,Delay-Greedy,0.18046911002623153,0.47926705612191717,1.2264462918140435,0.05760254736295904,0.95,0.05,0.02205476840843427,0.998839921383159,0.0011600786168408372,1.021040618305382,0.9954475444724162,0.9736565729788613,0.6939166012800246,0.06762599470144137,0.95,0.0015424999874085188,1,1,0.359702729523318,0.5730183257210484,0.0011600786168408372,0.014703178938956181,0.004552455527583765
S1,22,Load-Aware,0.17511873797988828,0.4772162931109641,1.2936047268826167,0.05699697657410534,0.95,0.05,0.02205476840843427,0.9988725045241307,0.0011274954758692946,1.0203598778085992,0.9954478699326045,0.9751112959514281,0.6939166012800246,0.0676235662741453,0.95,0.001302699907682836,1,1,0.351897658567683,0.550401399986302,0.0011274954758692946,0.014703178938956181,0.004552130067395521
S1,22,Offload-then-Allocate,0.1600687570748938,0.4244710219711605,1.1019701821446728,0.04795603030385952,0.95,0.05,0.02205476840843427,0.9982384861379032,0.0017615138620965475,1.0253128650816656,0.9954470685720114,0.9651193045954573,0.6939166012800246,0.0676295454871199,0.95,0.0011440999805927277,1,1,0.34723228246490057,0.4569976615820798,0.0017615138620965475,0.014703178938956181,0.004552931427988627
S1,23,RFOTO-ABC,0.09992258949490757,0.2595519788163294,0.5082120621081068,0.03436290656319384,1.0,0.0,0.0,0.9998939465128307,0.00010605348716924979,1.0092911644926732,0.9999999058793023,0.9995322529390762,0.9986535505573901,0.0003067909779840439,0.95,0.4703437000280246,500,1,0.24787411359659203,0.2528855752014736,0.00010605348716924979,0.0,9.412069768011122e-08
S1,23,Standard-ABC,0.18886614703742263,0.46362011360527877,1.019416897396928,0.06531320230795146,0.9,0.1,0.021693705000631624,0.9996147020549616,0.0003852979450384819,1.0174346132004943,0.9970193660235392,0.8434816544137367,0.7989806393573665,0.05467672919085325,0.8,0.46690010000020266,500,1,0.47128758002637217,0.43063696839547544,0.0003852979450384819,0.02369820834412581,0.002980633976460756
S1,23,GA,0.13332313320206596,0.3551517360418303,0.8416975809691867,0.0511752788840069,0.95,0.05,0.012579739153899696,0.9993764586954865,0.0006235413045135197,1.0167066979102783,0.9980519172988641,0.982253110416111,0.7989806393573665,0.04418014412379351,0.85,0.49036689999047667,500,1,0.33415425694329254,0.31298978462433713,0.0006235413045135197,0.00967672242607669,0.0019480827011358892
S1,23,PSO,0.27579241538727284,0.6702357667183997,1.1474094469449017,0.08301605897362596,0.8,0.2,0.1294610558224491,0.9964985490461025,0.003501450953897417,1.0813071485268975,0.9710809780477749,0.6105325811388915,0.4184337970256973,0.17256951436478912,0.6,0.6033697000239044,500,1,0.6475332834615689,0.5598306276622322,0.003501450953897417,0.09958542755573006,0.028919021952225066
S1,23,DE,0.48231503441920587,1.2261561953883284,4.383155757506861,0.18656543628571134,0.65,0.35,0.41304055392204864,0.9955269014047431,0.0044730985952568525,1.1073385825548483,0.9195825005348249,0.29547436766201596,0.2610871690734576,0.29571947965907525,0.35,0.4882034999318421,500,1,1.0211944349779338,0.8858374636126569,0.0044730985952568525,0.3247342459759851,0.08041749946517507
S1,23,Local-only,0.67028130283042,1.6006967774266898,3.8483798232145707,0.17624985294950554,0.4,0.6,0.6789079401074543,1.0,0.0,0.0,0.8784415444126499,0.2966242266380781,0.28408434859469966,0.3719941870350415,0.0,0.00032780005130916834,1,1,1.4396557097645484,1.0,0.0,0.5685344282047216,0.12155845558735012
S1,23,Random-feasible,0.37959808869392586,0.9600795852599496,3.038172802607933,0.12184892533470795,0.65,0.35,0.26426103148666363,0.9995620655893269,0.00043793441067300766,1.0192614876412815,0.9479678943896266,0.48985714244251854,0.2972842202193085,0.23428198016167878,0.55,0.0007935999892652035,1,1,0.8240947293746257,0.7657504966301876,0.00043793441067300766,0.2032777165282028,0.052032105610373414
S1,23,Max-SINR,0.1040008293301413,0.26309533914002425,0.5308094934451548,0.03552505185817374,1.0,0.0,0.0,0.999883185017959,0.00011681498204086372,1.0079573834913025,0.9999998699941252,0.999606702963627,0.9983599404711869,0.0003605632938269021,1.0,0.000587599934078753,1,1,0.25360647414603943,0.2705055219756136,0.00011681498204086372,0.0,1.30005874843242e-07
S1,23,Delay-Greedy,0.10993891409395012,0.2786812783773662,0.4835261329769045,0.03501105744506226,1.0,0.0,0.0,0.9998162320733733,0.00018376792662668228,1.0131529162671389,0.9999998420675269,0.9989185755157411,0.9984954074959022,0.0003974072162981568,1.0,0.0011563999578356743,1,1,0.2647729349558666,0.2913926871985812,0.00018376792662668228,0.0,1.5793247309936476e-07
S1,23,Load-Aware,0.10822103180164537,0.262020462730973,0.5042181381431108,0.03648843599551471,1.0,0.0,0.0,0.9998997789648477,0.00010022103515229808,1.0080798062967644,0.9999998892454623,0.9995711797685916,0.9984954074959022,0.0003327980578835011,0.95,0.0014957000967115164,1,1,0.24895956522024973,0.3064071978424789,0.00010022103515229808,0.0,1.1075453765219123e-07
S1,23,Offload-then-Allocate,0.10496585472142415,0.2738510041984718,0.4828367685214706,0.03483100879769435,1.0,0.0,0.0,0.999743800744984,0.0002561992550159986,1.01431780670761,0.9999996676508517,0.9982884332642582,0.9979183335229904,0.0005764974035956947,1.0,0.001519200042821467,1,1,0.26449483115093964,0.2586057148687588,0.0002561992550159986,0.0,3.323491483131491e-07
S1,24,RFOTO-ABC,0.12687144317907093,0.3109325249480312,0.4547293747681517,0.030670144350392954,1.0,0.0,0.0,0.9979854733778263,0.0020145266221737066,1.021981505559588,0.9999682489055843,0.9887424479267749,0.9758064764248537,0.005634900405231279,1.0,0.505563999991864,500,1,0.2817537845427679,0.37350219369854576,0.0020145266221737066,0.0,3.175109441566626e-05
S1,24,Standard-ABC,0.33830180645036695,0.738424159223103,2.387479888880959,0.08715580726664508,0.7,0.3,0.17899575167635187,0.9930726445427348,0.006927355457265144,1.0858487356886897,0.9629852770777636,0.527904033428902,0.4258226654297244,0.19605477659296378,0.75,0.5124565999722108,500,1,0.7556046572320301,0.6675186617310181,0.006927355457265144,0.16934065341167276,0.0370147229222364
S1,24,GA,0.14174316748607696,0.3794052351016313,0.6867689949191945,0.04007304020752344,1.0,0.0,0.0,0.9976004027832162,0.0023995972167838555,1.0329421368763285,0.9999575636845583,0.9923313405691064,0.9704695418866901,0.0065144544174014505,0.95,0.4330517000053078,500,1,0.36939745482571146,0.3260501259265073,0.0023995972167838555,0.0,4.243631544165183e-05
S1,24,PSO,0.7000116889851248,1.366608050555347,3.538153575469231,0.12184965951579318,0.4,0.6,0.5793006580083244,0.9917626258981096,0.00823737410189041,1.243932832648865,0.8955400694327915,0.29611271855189236,0.2756134253384848,0.3415327501309693,0.35,0.5867994999280199,500,1,1.4816325280065326,0.815783933005034,0.00823737410189041,0.7596780105091091,0.10445993056720848
S1,24,DE,0.551999726075139,1.4756681536653742,3.2444795763812997,0.1662602863850489,0.3,0.7,0.6031031542275493,0.9999621712644544,3.782873554563082e-05,1.0199256953674058,0.8978306100398397,0.40129207142495477,0.2937067500173896,0.3373363924706735,0.3,0.5195734000299126,500,1,1.1117613276916802,0.9775930105762283,3.782873554563082e-05,0.44834987329860626,0.10216938996016034
S1,24,Local-only,0.9645354142418574,1.9921886227331178,3.8800153936069988,0.17420645654780503,0.05,0.95,0.9738117936001178,1.0,0.0,0.0,0.8823506818100053,0.29280208378344436,0.2756134253384848,0.3651523454278521,0.0,0.0006963000632822514,1,1,2.090934127362849,1.0,0.0,1.0966179386905837,0.11764931818999469
S1,24,Random-feasible,0.8629151232550732,1.7585772703028784,3.8800153936069988,0.1638024849316129,0.3,0.7,0.8659969586445854,0.9947526155608749,0.005247384439124975,1.1041321877063837,0.8553080717591877,0.29280208378344436,0.2756134253384848,0.411302043131834,0.4,0.001149799907580018,1,1,1.8619871379431032,0.8052029241086771,0.005247384439124975,1.0155385361161962,0.14469192824081234
S1,24,Max-SINR,0.11828592389632517,0.27764620067410106,0.4250296347509877,0.029384316485056804,1.0,0.0,0.0,0.9962684636777993,0.003731536322200657,1.0396950551870923,0.999925674742737,0.9722036221919895,0.970820084042405,0.008621530137698901,1.0,0.0009863999439403415,1,1,0.2846221966910243,0.30915279113693006,0.003731536322200657,0.0,7.432525726303041e-05
S1,24,Delay-Greedy,0.1337917172394675,0.32915927249784455,0.5314278103335213,0.03367750915988523,1.0,0.0,0.0,0.9985161452806309,0.0014838547193690877,1.0173796419804915,0.9999782828481248,0.9954432916158104,0.9787080455674323,0.004660217110556551,1.0,0.0012234000023454428,1,1,0.2895904133522892,0.4072939025649342,0.0014838547193690877,0.0,2.171715187515577e-05
S1,24,Load-Aware,0.1337917172394675,0.32915927249784455,0.5314278103335213,0.03367750915988523,1.0,0.0,0.0,0.9985161452806309,0.0014838547193690877,1.0173796419804915,0.9999782828481248,0.9954432916158104,0.9787080455674323,0.004660217110556551,1.0,0.0012394000077620149,1,1,0.2895904133522892,0.4072939025649342,0.0014838547193690877,0.0,2.171715187515577e-05
S1,24,Offload-then-Allocate,0.11486201122861422,0.2720862044407764,0.47335353873063024,0.02812994594515982,1.0,0.0,0.0,0.9971034932833002,0.002896506716699848,1.0287058895519774,0.9999391136764294,0.9810610216992528,0.9679967286885531,0.007803206452350227,1.0,0.0011413999600335956,1,1,0.2815397803480578,0.2925908789981614,0.002896506716699848,0.0,6.088632357059698e-05
S1,25,RFOTO-ABC,0.13904493751936636,0.3818252076124973,0.6799272511838942,0.04129983027536145,1.0,0.0,0.0,0.9997953954448686,0.0002046045551314435,1.0104894044706858,0.9999993224080082,0.9996772684977966,0.9962118453115009,0.0008231600381135646,1.0,0.47323949995916337,500,1,0.36154183677098073,0.32412303851197427,0.0002046045551314435,0.0,6.775919918489137e-07
S1,25,Standard-ABC,0.2911920999021173,0.6747818150394129,2.3081977083943053,0.09580503571627473,0.8,0.2,0.20686807645589048,0.9974408024172796,0.0025591975827204128,1.0212033932217048,0.9525519197039592,0.39828585407690775,0.3981822273076514,0.22318499581621767,0.8,0.4924105000682175,500,1,0.6619295557973649,0.4681046521031991,0.0025591975827204128,0.19145984630538407,0.04744808029604075
S1,25,GA,0.18894216868136787,0.5822877673784655,1.3343556436142099,0.05716246305419152,0.95,0.05,0.06100000214797171,0.9990735935049827,0.0009264064950173124,1.0174503532607282,0.9850722595198764,0.9581243012458444,0.4504504417337405,0.12310140041603773,0.95,0.47897119994740933,500,1,0.5093564861550599,0.3192153871834137,0.0009264064950173124,0.04518518677627534,0.014927740480123575
S1,25,PSO,0.6977218322427451,1.3591120206795018,3.0089381960410573,0.19129459359523898,0.5,0.5,0.6704761240738573,0.9987371062754159,0.0012628937245840854,1.0425532598889902,0.8649774821321393,0.3659651104986964,0.3106160672221112,0.3950942419145963,0.6,0.4754498000256717,500,1,1.4533903905593566,0.9027625963881045,0.0012628937245840854,0.7138155548783776,0.13502251786786068
S1,25,DE,0.6253732324984046,1.4479292772866947,3.027149365690858,0.15404253046098143,0.3,0.7,0.7961455249384669,0.9999997129755563,2.8702444359041125e-07,1.002875141413183,0.8622609347721937,0.3659651104986964,0.3106160672221112,0.39967704922870884,0.35,0.497452300041914,500,1,1.3245087579650092,0.7281351227351721,2.8702444359041125e-07,0.6574594296312672,0.13773906522780632
S1,25,Local-only,1.027264264059076,2.1818593540812925,4.410943294414045,0.22185364779476974,0.0,1.0,1.1279192095762465,1.0,0.0,0.0,0.9239976083644695,0.31025103781599184,0.3033154790997241,0.28679937849142007,0.0,0.0003434000536799431,1,1,2.231727810627493,1.0,0.0,1.2317278106274927,0.07600239163553046
S1,25,Random-feasible,0.8791559562635418,1.8310088447562456,4.836285020830479,0.24193042944086596,0.5,0.5,0.8781355970773106,0.9957127178586678,0.004287282141332183,1.0608688030816344,0.8480473851449061,0.27477021935667834,0.1550046123099912,0.4232958681551379,0.7,0.0016827000072225928,1,1,1.7371126534439463,1.2165465621099716,0.004287282141332183,0.9549818397181161,0.15195261485509393
S1,25,Max-SINR,0.13634601873605653,0.40290531964537174,0.7605777347632526,0.04466989996035838,1.0,0.0,0.0,0.997138922770317,0.0028610772296830235,1.0206747627709138,0.9998620221770372,0.99428248946252,0.946169572241806,0.0117472066240023,1.0,0.0024667000398039818,1,1,0.38199752438398765,0.26835817013785734,0.0028610772296830235,0.0,0.00013797782296276484
S1,25,Delay-Greedy,0.14287190150349313,0.40110048494593886,0.6783602598736317,0.04304105004530047,1.0,0.0,0.0,0.999238652985782,0.000761347014218089,1.0165717357326272,0.9999938035911816,0.9953815035848026,0.9891879198125791,0.0024892664002936415,1.0,0.0012662999797612429,1,1,0.37012326008954266,0.33458591744627386,0.000761347014218089,0.0,6.196408818381904e-06
S1,25,Load-Aware,0.14015528713873615,0.38254901608803593,0.657531032862461,0.043706887775350714,1.0,0.0,0.0,0.9997624677891495,0.0002375322108505218,1.0107952010174812,0.9999990120805511,0.9996964857471541,0.9954322026585246,0.0009939418605514373,1.0,0.0012465999461710453,1,1,0.3580526301386628,0.3372964998265534,0.0002375322108505218,0.0,9.879194489137433e-07
S1,25,Offload-then-Allocate,0.12921327697898316,0.35008342322379826,0.6129125501190246,0.03801634429621272,1.0,0.0,0.0,0.9975398177517002,0.002460182248299736,1.0209922760336076,0.9998972938278394,0.9952724149414593,0.9535364030288622,0.010134925840844276,1.0,0.0011082999408245087,1,1,0.3597063016515521,0.25852839460407406,0.002460182248299736,0.0,0.00010270617216057154
S1,26,RFOTO-ABC,0.18199524611822454,0.4870492557560415,1.00606216804245,0.05728695317446687,0.95,0.05,0.06739968635098682,0.9994333926990752,0.0005666073009248929,1.0225255222260907,0.9836884513814186,0.9654294106278234,0.4258955160281799,0.1287712202349843,0.95,0.5319983999943361,500,1,0.42203557014081705,0.35668101633974125,0.0005666073009248929,0.08169658951634766,0.016311548618581417
S1,26,Standard-ABC,0.25688567233656917,0.5302746536097792,1.1392156218913079,0.07738308323982236,0.85,0.15,0.12032118835587195,0.999339972997235,0.0006600270027650179,1.0409381288670727,0.9725991616897067,0.531893631686699,0.4258955160281799,0.167847539610799,0.7,0.5152254999848083,500,1,0.5792690203105889,0.4857622169310785,0.0006600270027650179,0.1398478142886526,0.027400838310293274
S1,26,GA,0.1853568342221475,0.46676657448139103,1.3108770847396156,0.055879899005045565,0.95,0.05,0.06739968635098682,0.9995131668751942,0.00048683312480580777,1.02715277451479,0.9836875736705691,0.967601502013316,0.4258955160281799,0.1287747421750669,0.85,0.4934791000559926,500,1,0.4439627303925583,0.3426518244703015,0.00048683312480580777,0.08169658951634766,0.016312426329430862
S1,26,PSO,0.40821741859475486,0.9597230256845434,3.617005870442891,0.09275225144973191,0.65,0.35,0.35959547727907737,0.996204727230104,0.0037952727698958243,1.0886338474201103,0.9247000501673667,0.3474350540973411,0.32348039997940947,0.28536250113416306,0.5,0.649375099921599,500,1,0.8987893341896581,0.5878368713149266,0.0037952727698958243,0.33316202928490857,0.07529994983263333
S1,26,DE,0.5447380668208426,1.4241495721363102,4.9266153341733565,0.11704688994309831,0.6,0.4,0.6231071038664031,0.9970436154481161,0.0029563845518839173,1.0776778068053388,0.904551176663582,0.3376716697255373,0.12821271254333336,0.324839413729095,0.45,0.5378347999649122,500,1,1.2209759273858078,0.6757931547596084,0.0029563845518839173,0.4928660453984393,0.09544882333641802
S1,26,Local-only,0.775172004322163,1.781029274177267,4.71802320632149,0.19407988759896172,0.3,0.7,0.7464349734107423,1.0,0.0,0.0,0.8693277674218783,0.3226125635204324,0.30612367079986763,0.3877036411470738,0.0,0.00037319993134588003,1,1,1.6701886605306164,1.0,0.0,0.7520960172111626,0.13067223257812166
S1,26,Random-feasible,0.5680993774095147,0.9246590347703563,2.629349775094334,0.1504831626633985,0.6,0.4,0.35724564671280595,0.9978903073130713,0.0021096926869287936,1.0660524396519702,0.927364221855767,0.4236452856320232,0.3808909081050461,0.2798659921209785,0.55,0.0009422999573871493,1,1,1.2139237982603364,0.8558812712422693,0.0021096926869287936,0.4996757275962778,0.07263577814423305
S1,26,Max-SINR,0.17075695933175625,0.4100842166795336,0.7725009958829149,0.05006397376426489,0.95,0.05,0.06739968635098682,0.9989982279704425,0.001001772029557635,1.030706694267711,0.9836950319124118,0.9610578626271729,0.4258955160281799,0.1287448120462053,0.95,0.0008449999149888754,1,1,0.4123027356438069,0.2974068561511191,0.001001772029557635,0.08169658951634766,0.01630496808758819
S1,26,Delay-Greedy,0.19324477543048635,0.5060004742784578,1.0289560890516714,0.0580177696537255,0.95,0.05,0.06739968635098682,0.9994824765579207,0.0005175234420793651,1.0194473404920934,0.9836871606976252,0.9649233000807627,0.4258955160281799,0.12877639925680925,0.95,0.002753600012511015,1,1,0.43946386512392926,0.4026948745776336,0.0005175234420793651,0.08169658951634766,0.016312839302374815
S1,26,Load-Aware,0.19078088602777707,0.49299909381643586,0.9932467733995346,0.05831311106302981,0.95,0.05,0.06739968635098682,0.9997460703185108,0.00025392968148905124,1.0170179051367636,0.9836822924761569,0.9692475792050447,0.4258955160281799,0.12879593182109125,0.95,0.0014190999791026115,1,1,0.4294571447166424,0.40329340269770186,0.00025392968148905124,0.08169658951634766,0.016317707523843095
S1,26,Offload-then-Allocate,0.17387413975075985,0.42272161283354814,0.8950358148380866,0.04960684553019158,0.95,0.05,0.06739968635098682,0.9989970117101459,0.0010029882898540897,1.0307784270973648,0.9836972187005739,0.9638833637959497,0.4258955160281799,0.12873603517221274,0.95,0.0011228000512346625,1,1,0.422820568610933,0.3006589024403665,0.0010029882898540897,0.08169658951634766,0.016302781299426083
S1,27,RFOTO-ABC,0.11339016441034809,0.4200927280583384,0.8294662791356869,0.050182770220262254,1.0,0.0,0.0,0.9998850206117185,0.0001149793882815775,1.0086042587446415,0.9999998983817672,0.9995799878734489,0.998573295842508,0.00031877616082167726,1.0,0.5230527999810874,500,1,0.29097581020786645,0.27082133825326826,0.0001149793882815775,0.0,1.0161823282839322e-07
S1,27,Standard-ABC,0.28007972028253136,0.8115091040321826,2.1937187941503797,0.13819332679141377,0.8,0.2,0.13434513043137258,0.9991551958842102,0.0008448041157898157,1.0328414223985516,0.9702494695337144,0.5653829344657458,0.47221725576506984,0.17510786378585172,0.9,0.4787722999462858,500,1,0.6048781045668308,0.6689128980788241,0.0008448041157898157,0.09556687614359684,0.02975053046628562
S1,27,GA,0.1343287724111668,0.45113527580077195,0.9448502633251528,0.05963623266133994,1.0,0.0,0.0,0.9990062570738717,0.000993742926128388,1.0191310209442224,0.9999922945185973,0.9941577565267757,0.9882235281664158,0.002775885583972787,1.0,0.35798790003173053,500,1,0.35122608748040907,0.3088156408908564,0.000993742926128388,0.0,7.705481402719982e-06
S1,27,PSO,0.540068380871436,1.3143296938779854,2.9322457419196417,0.14976963672335092,0.55,0.45,0.4655270163182547,0.997198254124705,0.0028017458752951363,1.0245305279968944,0.9086301479726342,0.34826035258698657,0.31726342286518827,0.3171085045670885,0.55,0.5429143999936059,500,1,1.1846924987515794,0.6198381224366105,0.0028017458752951363,0.5466148433555429,0.0913698520273658
S1,27,DE,0.49382329120986357,1.288342799720664,2.5676297794193306,0.18070525192987286,0.45,0.55,0.4035413387268433,0.9996433326318886,0.00035666736811146846,1.021141635065554,0.9279613132943985,0.5270883317274407,0.3484266507682217,0.27862363766147585,0.35,0.5441288000438362,500,1,1.078622359901268,0.8010721844764548,0.00035666736811146846,0.3725189483344633,0.07203868670560154
S1,27,Local-only,1.0488321787259274,2.5691977046545524,5.791088747461106,0.2166313559110186,0.1,0.9,1.129996535169762,1.0,0.0,0.0,0.8635690667185005,0.2728127463022431,0.23403871271039595,0.39747323206973356,0.0,0.0007114000618457794,1,1,2.2459318540754563,1.0,0.0,1.2675383008593537,0.13643093328149947
S1,27,Random-feasible,0.6187966345241,1.786971304721034,5.791088747461106,0.15016310663837948,0.5,0.5,0.7261496469765583,0.9960278995722351,0.003972100427764963,1.0416041575785648,0.8595079992888168,0.2947000462944974,0.27485348491234035,0.4042972963931984,0.5,0.0013260000851005316,1,1,1.2890249770335787,0.776240605316515,0.003972100427764963,0.6329443171039907,0.14049200071118317
S1,27,Max-SINR,0.10496997389001697,0.32066166562865617,0.6023023820721494,0.041009705016833056,1.0,0.0,0.0,0.9999414974970519,5.85025029480768e-05,1.0060179525306354,0.9999999615197704,0.9998645975375373,0.9990943352754473,0.00019616377924133074,1.0,0.0006487000500783324,1,1,0.28925859529932707,0.21762412528374103,5.85025029480768e-05,0.0,3.84802295583242e-08
S1,27,Delay-Greedy,0.1247257661514255,0.4537878277021502,0.9740683969424971,0.05895250408051368,0.95,0.05,0.003333282679521179,0.9998716474093083,0.00012835259069171045,1.0100625007631467,0.9998130242426192,0.995757602125751,0.9373495243526125,0.013675186428340431,1.0,0.0015406999737024307,1,1,0.3044295765592467,0.3206779946810473,0.00012835259069171045,0.0018518237108450992,0.00018697575738080285
S1,27,Load-Aware,0.12376930666077879,0.44633537689048797,0.8316326566262873,0.06405822638625182,1.0,0.0,0.0,0.9998654588814597,0.00013454111854027117,1.0140074583075511,0.9999999173593205,0.9992011213299898,0.9989365247429985,0.00028747292676964815,1.0,0.001256300020031631,1,1,0.2973900204960461,0.3292992061130485,0.00013454111854027117,0.0,8.264067952179488e-08
S1,27,Offload-then-Allocate,0.10451392964975979,0.3142943295069882,0.5081202810073663,0.03729859229205691,1.0,0.0,0.0,0.9998978435709616,0.00010215642903849131,1.0084508947502893,0.9999999496029092,0.9993356882717128,0.9991833254690079,0.00022449296429437888,1.0,0.0010992999887093902,1,1,0.29261133931012173,0.20893770651238697,0.00010215642903849131,0.0,5.039709083387578e-08
S1,28,RFOTO-ABC,0.127195042251946,0.28351942580523964,0.580830800544505,0.03493173080147767,1.0,0.0,0.0,0.9993754353021777,0.0006245646978224218,1.0086364244712152,0.9999957045642577,0.9974045497155921,0.9905984500374524,0.0020725477535743276,0.95,0.5371705999132246,500,1,0.24458169144505276,0.4394937475717132,0.0006245646978224218,0.0,4.29543574231861e-06
S1,28,Standard-ABC,0.23273193017138974,0.5270052959522759,1.5480176498992915,0.05516361769045054,0.8,0.2,0.10528724814881114,0.9986977291452994,0.0013022708547006212,1.0120293830286196,0.9766508727360685,0.5196784744722722,0.5189310798847779,0.15461999500319434,0.85,0.4988902999320999,500,1,0.5298322497197903,0.5179743835980835,0.0013022708547006212,0.07525954776479925,0.023349127263931457
S1,28,GA,0.13120622931344547,0.3269645817319285,0.6359776365706797,0.041580687781711506,1.0,0.0,0.0,0.9995253839627136,0.0004746160372863906,1.0140195019947167,0.9999985168705544,0.9960539226529849,0.9957477804589564,0.0012178389230954364,0.9,0.47049869992770255,500,1,0.27914096273916994,0.40883895301185935,0.0004746160372863906,0.0,1.4831294455897037e-06
S1,28,PSO,0.4841671718457464,1.182048394056029,3.436771233172055,0.10982042768942746,0.5,0.5,0.5534255565023088,0.999931666091124,6.833390887593382e-05,1.0312286575929592,0.8912306731320314,0.33378656864913764,0.3220668905611778,0.34934791685036176,0.3,0.46469759999308735,500,1,1.0197718361324382,0.7426742655511294,6.833390887593382e-05,0.4059760286719879,0.10876932686796859
S1,28,DE,0.5568217490649149,1.6404261482412834,4.808649005413952,0.15503082713235208,0.4,0.6,0.6457666342263236,0.9999473796379842,5.26203620158594e-05,1.0293973907893617,0.8790615269069516,0.33364919483464056,0.3193194142712357,0.3709134688652463,0.2,0.5331922000041232,500,1,1.176724162875304,0.8411846548640206,5.26203620158594e-05,0.4732468603205014,0.1209384730930484
S1,28,Local-only,0.781408309581068,2.143116439595823,4.808649005413952,0.20898676380654466,0.2,0.8,0.9563004549486573,1.0,0.0,0.0,0.8516004511723855,0.31945943111107744,0.3193194142712357,0.41744412074964043,0.0,0.0003579000476747751,1,1,1.6526894958403195,1.0,0.0,0.7839040131873836,0.14839954882761452
