scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,suite,budget,initialization,theta,wireless_seed,task_seed,init_seed,optimizer_seed,population_sha256,initial_objective,initial_to_final_gain_pct,scout_count,accepted_neighbors
S2,13,Plain-ABC,0.19893781046067022,0.48890501670347747,0.9801895878720148,0.05957757576186243,0.96,0.04,0.004015907636605361,0.9980683872737113,0.0019316127262886274,1.0181763596794922,0.999514196079154,0.9788877793092371,0.8573489841606878,0.022046315814739027,0.98,0.4857835000002524,320,1,0.41829538066809513,0.6219002221830159,0.0019316127262886274,0.002478955331237877,0.0004858039208459619,controlled,320,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,3.0568867267552466,0,54
S2,13,RFOTO-ABC,0.1911398685684196,0.5030665489764602,0.903440137713477,0.05945958846645489,0.92,0.08,0.009307519218339512,0.9979279064598171,0.002072093540182818,1.0186851998059872,0.9990788740477269,0.929755911876079,0.8573489841606878,0.030364044650936214,0.96,0.5371378000054392,320,1,0.4220352053771309,0.5576142270991575,0.002072093540182818,0.0057453822335429075,0.0009211259522731163,controlled,320,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,6.856851964173415,0,73
S2,13,Random-scout,0.1911398685684196,0.5030665489764602,0.903440137713477,0.05945958846645489,0.92,0.08,0.009307519218339512,0.9979279064598171,0.002072093540182818,1.0186851998059872,0.9990788740477269,0.929755911876079,0.8573489841606878,0.030364044650936214,0.96,0.4994267000001855,320,1,0.4220352053771309,0.5576142270991575,0.002072093540182818,0.0057453822335429075,0.0009211259522731163,controlled,320,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,6.856851964173415,0,73
S2,13,Uniform-allocation,0.1774748799799203,0.4124330756489244,0.782846477861588,0.049744770703588514,0.98,0.02,0.0033277234469219585,0.996147740740055,0.0038522592599449924,1.0215725979913999,0.9993657067364904,0.9571516233582988,0.8573489841606878,0.02519317063827701,0.98,0.37091399999917485,320,1,0.4096767988383895,0.49117697906558727,0.0038522592599449924,0.002054150275877752,0.000634293263509611,controlled,320,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.1774748799799203,0.0,0,67
S2,13,DE-RK,0.6263931659139329,1.3579019846853757,3.78896847999358,0.14464553810009992,0.4,0.6,0.5515067222164478,0.996764671500209,0.0032353284997909348,1.0627697262185245,0.8967272425533586,0.3603659995357998,0.30751270843610296,0.33936160459871684,0.5,0.5708147999976063,320,1,1.3163349551960177,0.9459528181522064,0.0032353284997909348,0.5571141003005728,0.10327275744664144,controlled,320,random,0.8,910020013,1010020013,1110020013,1210020013,ff90b13062eee959129860eb9c74488b65509c3c4c262eee1333f650bdd7109c,0.6825361237050099,8.225639030842249,-1,-1
S2,13,LSHADE-lite,0.4752081501106032,1.0808255619158351,2.7185927744239144,0.12621018597700118,0.44,0.56,0.33494695313305284,0.9959585893164544,0.0040414106835458515,1.040406460703956,0.9390696319570996,0.41092346244848943,0.3765212284375242,0.2547229070618812,0.66,0.6078775999994832,320,1,1.0910838950848905,0.8099574556085619,0.0040414106835458515,0.28398288261980836,0.06093036804290042,controlled,320,random,0.8,910020013,1010020013,1110020013,1210020013,ff90b13062eee959129860eb9c74488b65509c3c4c262eee1333f650bdd7109c,0.6825361237050099,30.376117306285355,-1,-1
S2,13,Plain-ABC,0.5891950253969601,1.3988834732912618,4.1198041085976875,0.15791941708625623,0.38,0.62,0.5206700989825318,0.9958131179122844,0.00418688208771556,1.049667383122867,0.9043697391515003,0.35814661150607047,0.29363744815826137,0.3251806232751816,0.48,0.5648627999980818,320,1,1.2552764857071992,0.8684719219707391,0.00418688208771556,0.5196928005189253,0.09563026084849968,controlled,320,random,0.8,910020013,1010020013,1110020013,1210020013,ff90b13062eee959129860eb9c74488b65509c3c4c262eee1333f650bdd7109c,0.6825361237050099,13.675627569917685,0,73
S2,13,RFOTO-ABC,0.5088679496988813,0.9839127897110325,2.820555875735506,0.14690425767926624,0.54,0.46,0.30909817452620325,0.9924054960533368,0.0075945039466631,1.067073761143427,0.9391314793871793,0.386073957549762,0.31581716768166324,0.2545852124761281,0.66,0.641323800002283,320,1,1.0329889259681737,1.1315355725200464,0.0075945039466631,0.2809648137903006,0.060868520612820665,controlled,320,random,0.8,910020013,1010020013,1110020013,1210020013,ff90b13062eee959129860eb9c74488b65509c3c4c262eee1333f650bdd7109c,0.6825361237050099,25.444539559812007,0,104
S2,13,DE-RK,0.20521087444338854,0.5042275931421649,0.9801895878720149,0.06335035905459924,0.92,0.08,0.006937942868404243,0.9979389894733931,0.0020610105266068122,1.0178205753143543,0.9993417265945724,0.9401903424340454,0.8573489841606878,0.02566528812884856,0.98,1.5971211999931256,1000,1,0.41996893737218405,0.6575801785897708,0.0020610105266068122,0.004282680782965582,0.0006582734054275674,controlled,1000,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,0.0,-1,-1
S2,13,LSHADE-lite,0.18934430833827923,0.485930883005177,0.836603569585036,0.058287995602792894,0.96,0.04,0.005632628043154539,0.9976773587743214,0.0023226412256784745,1.0184579171909085,0.9992504510861948,0.965006393899521,0.8573489841606878,0.027388157272976624,0.98,1.5101494999980787,1000,1,0.4227490393344499,0.5480723679983417,0.0023226412256784745,0.0034769308908361345,0.000749548913805187,controlled,1000,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,7.731834946927441,-1,-1
S2,13,No-fair-selection,0.1852943539648788,0.48029632029542085,0.8455571085732119,0.05591962790082464,0.9,0.1,0.010338355007794502,0.9974392845923272,0.0025607154076728246,1.0198689169879696,0.9989025118049574,0.9082257564694154,0.8573489841606878,0.03314655334624793,0.96,1.5889666000002762,1000,1,0.42457852187074036,0.5125168802058593,0.0025607154076728246,0.006381700622095371,0.0010974881950426285,controlled,1000,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,9.705392334851187,0,204
S2,13,No-risk-sampling,0.1981992802795198,0.5001007490869678,0.9195392674895403,0.05810176437427908,0.92,0.08,0.008583011310695072,0.9982920736680575,0.0017079263319424688,1.0191609789919382,0.9990387549994992,0.949741106320639,0.8424791135417662,0.031018863317161905,0.96,1.609849699998449,1000,1,0.43816977652318667,0.578044473262892,0.0017079263319424688,0.0058575725713029235,0.0009612450005007656,controlled,1000,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,3.416775150384645,0,204
S2,13,Plain-ABC,0.18613672958084077,0.4913984658495723,0.9720932817839968,0.05616136387385401,0.94,0.06,0.007415992302129795,0.9981379649021737,0.0018620350978262468,1.0191441502474075,0.9991495322470677,0.941566798032403,0.8573489841606878,0.029175189185227768,0.96,1.5238815999982762,1000,1,0.4236227309238874,0.523910842739082,0.0018620350978262468,0.004577773026006046,0.0008504677529322935,controlled,1000,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,9.294899655919428,0,194
S2,13,RFOTO-ABC,0.1866573693312669,0.4945974513264929,0.8515052090753217,0.056618182109827234,0.9,0.1,0.010643569941059233,0.9974023430734763,0.002597656926523615,1.0200438105223497,0.9988989727264085,0.9095986990892996,0.8573489841606878,0.033200013115239894,0.96,1.5344985999981873,1000,1,0.423882573558369,0.5223967615990607,0.002597656926523615,0.006570104901888415,0.001101027273591515,controlled,1000,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,9.041190025843388,0,212
S2,13,Random-scout,0.1866573693312669,0.4945974513264929,0.8515052090753217,0.056618182109827234,0.9,0.1,0.010643569941059233,0.9974023430734763,0.002597656926523615,1.0200438105223497,0.9988989727264085,0.9095986990892996,0.8573489841606878,0.033200013115239894,0.96,1.5184329000039725,1000,1,0.423882573558369,0.5223967615990607,0.002597656926523615,0.006570104901888415,0.001101027273591515,controlled,1000,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.20521087444338854,9.041190025843388,0,212
S2,13,Uniform-allocation,0.1774748799799203,0.4124330756489244,0.782846477861588,0.049744770703588514,0.98,0.02,0.0033277234469219585,0.996147740740055,0.0038522592599449924,1.0215725979913999,0.9993657067364904,0.9571516233582988,0.8573489841606878,0.02519317063827701,0.98,1.1218827000047895,1000,1,0.4096767988383895,0.49117697906558727,0.0038522592599449924,0.002054150275877752,0.000634293263509611,controlled,1000,greedy,0.8,910020013,1010020013,1110020013,1210020013,1b02fe56cda7caf132f91331c9876913a975eb377f57fde090ad8b6521bc0acc,0.1774748799799203,0.0,3,207
S2,13,DE-RK,0.6161920365137832,1.3438534552650034,3.4222113014805298,0.16546489053511262,0.28,0.72,0.4978652410251075,0.9928147444623915,0.00718525553760863,1.1387911071996326,0.913137385396453,0.3728152131168773,0.31026726408319527,0.3084241573680431,0.44,1.7721206000060192,1000,1,1.2797798793093793,1.093971584460038,0.00718525553760863,0.47073954287751574,0.08686261460354705,controlled,1000,random,0.8,910020013,1010020013,1110020013,1210020013,ff90b13062eee959129860eb9c74488b65509c3c4c262eee1333f650bdd7109c,0.6825361237050099,9.720230898709248,-1,-1
S2,13,LSHADE-lite,0.36301213736796917,0.7980633596342179,1.8828921247518868,0.11791666856774617,0.62,0.38,0.18945605808617352,0.9939261379983344,0.006073862001665682,1.0368490284880412,0.9619071953420191,0.49385745479769155,0.3820020992159345,0.19900083015190564,0.72,1.9150529999969876,1000,1,0.7904344187375926,0.8112544454915058,0.006073862001665682,0.1471466910432595,0.03809280465798093,controlled,1000,random,0.8,910020013,1010020013,1110020013,1210020013,ff90b13062eee959129860eb9c74488b65509c3c4c262eee1333f650bdd7109c,0.6825361237050099,46.814223487918724,-1,-1
S2,13,Plain-ABC,0.5047260595020169,1.008676197854409,2.799295723353697,0.11242231097451415,0.54,0.46,0.38480863763872336,0.9940721502072536,0.005927849792746345,1.0823882915596366,0.9223329471432824,0.3541973382797009,0.31026726408319527,0.29018472745804513,0.56,1.7444119000065257,1000,1,1.0803096704985686,0.839656918946534,0.005927849792746345,0.38345790459335094,0.0776670528567176,controlled,1000,random,0.8,910020013,1010020013,1110020013,1210020013,ff90b13062eee959129860eb9c74488b65509c3c4c262eee1333f650bdd7109c,0.6825361237050099,26.051377799285834,0,223
S2,13,RFOTO-ABC,0.33906564747670215,0.7464755537143324,1.560230861473487,0.10163336219606511,0.62,0.38,0.11657008597602644,0.994938826907819,0.005061173092180806,1.0490797187874086,0.979366241340153,0.5964162644106064,0.53257637748947,0.145149855680115,0.76,1.932342799998878,1000,1,0.7759085733695817,0.7942528818510733,0.005061173092180806,0.08737309375693011,0.020633758659846957,controlled,1000,random,0.8,910020013,1010020013,1110020013,1210020013,ff90b13062eee959129860eb9c74488b65509c3c4c262eee1333f650bdd7109c,0.6825361237050099,50.322680998017724,0,246
S2,14,DE-RK,0.20757958430272708,0.47448868418845086,1.208629562746363,0.05897835871272284,0.96,0.04,0.016651705223737576,0.9991725082418716,0.0008274917581285046,1.019328221258887,0.9964873390182014,0.9821105564049085,0.6093332927859495,0.059372074780406354,1.0,0.5167904999980237,320,1,0.4047370985906183,0.6881665322081073,0.0008274917581285046,0.009911729299843795,0.0035126609817985877,controlled,320,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,0.0,-1,-1
S2,14,LSHADE-lite,0.20757958430272708,0.47448868418845086,1.208629562746363,0.05897835871272284,0.96,0.04,0.016651705223737576,0.9991725082418716,0.0008274917581285046,1.019328221258887,0.9964873390182014,0.9821105564049085,0.6093332927859495,0.059372074780406354,1.0,0.5107388000033097,320,1,0.4047370985906183,0.6881665322081073,0.0008274917581285046,0.009911729299843795,0.0035126609817985877,controlled,320,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,0.0,-1,-1
S2,14,No-fair-selection,0.1828081793186897,0.47012777145866486,1.112541283229059,0.05220292673421145,0.96,0.04,0.030874917139422454,0.9987508086206227,0.0012491913793773856,1.0215837128327476,0.992907492781329,0.9706565092493379,0.4168276839593191,0.08451727755266042,0.98,0.4916716000007,320,1,0.40705059041359526,0.5009155709295922,0.0012491913793773856,0.018377926868703837,0.007092507218671051,controlled,320,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,11.93344955730887,0,83
S2,14,No-risk-sampling,0.20126776003810104,0.449054863449934,1.0821366548431117,0.0564779480799786,0.96,0.04,0.012946757808817258,0.9989561583951614,0.00104384160483856,1.0234880427225752,0.9973500746283668,0.9783924398417996,0.6441836021267742,0.05154576736844485,1.0,0.5070812000049045,320,1,0.4041632574934017,0.651293917824204,0.00104384160483856,0.00770640345762932,0.0026499253716332216,controlled,320,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,3.0406768015399264,0,71
S2,14,Plain-ABC,0.2021734281241304,0.48057767445511596,1.2115557648479753,0.05741212374456583,0.94,0.06,0.019646307894119187,0.9991730229686538,0.0008269770313461478,1.0195074771160455,0.9960019856918133,0.9596489935357593,0.6093332927859495,0.06335663018064398,0.96,0.44729979999829084,320,1,0.4073914857171332,0.6442460094667382,0.0008269770313461478,0.011694230889356661,0.003998014308186693,controlled,320,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,2.604377591734904,0,65
S2,14,RFOTO-ABC,0.1828081793186897,0.47012777145866486,1.112541283229059,0.05220292673421145,0.96,0.04,0.030874917139422454,0.9987508086206227,0.0012491913793773856,1.0215837128327476,0.992907492781329,0.9706565092493379,0.4168276839593191,0.08451727755266042,0.98,0.4951943999985815,320,1,0.40705059041359526,0.5009155709295922,0.0012491913793773856,0.018377926868703837,0.007092507218671051,controlled,320,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,11.93344955730887,0,83
S2,14,Random-scout,0.1828081793186897,0.47012777145866486,1.112541283229059,0.05220292673421145,0.96,0.04,0.030874917139422454,0.9987508086206227,0.0012491913793773856,1.0215837128327476,0.992907492781329,0.9706565092493379,0.4168276839593191,0.08451727755266042,0.98,0.4953294000006281,320,1,0.40705059041359526,0.5009155709295922,0.0012491913793773856,0.018377926868703837,0.007092507218671051,controlled,320,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,11.93344955730887,0,83
S2,14,Uniform-allocation,0.15427343607822655,0.3858987933398427,0.8271001898755719,0.03968501780953852,0.98,0.02,0.0279814579732951,0.9987561465471724,0.001243853452827639,1.0206837343997475,0.9931763398879463,0.9964237893599678,0.4168276839593191,0.08288873480690254,0.98,0.3595821999988402,320,1,0.4008125504416686,0.324227142159557,0.001243853452827639,0.016655629746008985,0.006823660112053709,controlled,320,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.17880515769089933,13.719806480683737,0,66
S2,14,DE-RK,0.587308940251136,1.1938113508375674,3.3059712233324965,0.14811710154078006,0.46,0.54,0.5195425829479502,0.9955716382742088,0.004428361725791179,1.0645945604510993,0.8994977184573123,0.31347381716285794,0.2641366576470053,0.33426270813044634,0.62,0.526344899997639,320,1,1.2600330695268245,0.8504000837855815,0.004428361725791179,0.5151185829001248,0.1005022815426877,controlled,320,random,0.8,910020014,1010020014,1110020014,1210020014,3062a16fe81759d71d14189007147c4161e1046975779f7c7dc0cd0cb8eeeed9,0.6311693946720839,6.949078138323712,-1,-1
S2,14,LSHADE-lite,0.5131907908230257,1.0588476440700338,3.105177118689231,0.12337337532603943,0.54,0.46,0.34264718210283973,0.9979537073790787,0.002046292620921328,1.040482206721212,0.9349214305564,0.3494453691154775,0.2711388084036664,0.26383441280888487,0.64,0.5988977999950293,320,1,1.1347466048025636,0.8732347338209339,0.002046292620921328,0.35339154243408155,0.06507856944360002,controlled,320,random,0.8,910020014,1010020014,1110020014,1210020014,3062a16fe81759d71d14189007147c4161e1046975779f7c7dc0cd0cb8eeeed9,0.6311693946720839,18.692066637729248,-1,-1
S2,14,Plain-ABC,0.5128666596476551,1.0507650464892029,3.3691300509833115,0.13603045124132107,0.52,0.48,0.3942654721716102,0.9991459278880308,0.0008540721119692884,1.031473418298546,0.9275961920086576,0.3664781170352847,0.22147087392913278,0.27938380347377456,0.64,0.5196437999984482,320,1,1.0253815715499994,1.0717385018261316,0.0008540721119692884,0.33891642346056133,0.07240380799134238,controlled,320,random,0.8,910020014,1010020014,1110020014,1210020014,3062a16fe81759d71d14189007147c4161e1046975779f7c7dc0cd0cb8eeeed9,0.6311693946720839,18.743420708143095,0,100
S2,14,RFOTO-ABC,0.47944453986476304,0.9352531383722748,2.477451530400174,0.12547497554763046,0.64,0.36,0.2302221869158805,0.9987638108102995,0.0012361891897006271,1.0352769122876349,0.9528000294571152,0.4749437048705913,0.3399686099873967,0.22257172044688814,0.72,0.5764995999998064,320,1,0.9792035391858293,1.115162074140714,0.0012361891897006271,0.240168442111303,0.04719997054288483,controlled,320,random,0.8,910020014,1010020014,1110020014,1210020014,3062a16fe81759d71d14189007147c4161e1046975779f7c7dc0cd0cb8eeeed9,0.6311693946720839,24.038690102543324,0,100
S2,14,DE-RK,0.20757958430272708,0.47448868418845086,1.208629562746363,0.05897835871272284,0.96,0.04,0.016651705223737576,0.9991725082418716,0.0008274917581285046,1.019328221258887,0.9964873390182014,0.9821105564049085,0.6093332927859495,0.059372074780406354,1.0,1.51711559999967,1000,1,0.4047370985906183,0.6881665322081073,0.0008274917581285046,0.009911729299843795,0.0035126609817985877,controlled,1000,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,0.0,-1,-1
S2,14,LSHADE-lite,0.18808153443789563,0.4944472462587559,1.0161549165142034,0.04975216768970321,0.92,0.08,0.0367782872193084,0.9980635635595614,0.0019364364404386425,1.0260400372754443,0.9922605215259461,0.883110642708963,0.4168276839593191,0.08831673232260809,0.96,1.5901755000013509,1000,1,0.45149036483436733,0.4545851650831521,0.0019364364404386425,0.021891837630540707,0.007739478474053874,controlled,1000,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,9.393047938855174,-1,-1
S2,14,No-fair-selection,0.1774416035934011,0.4611476234524314,0.9643952237656753,0.051267095866538055,0.98,0.02,0.0279814579732951,0.9980153944877718,0.001984605512228135,1.0285698872060416,0.9931278521399205,0.9910806998821368,0.4168276839593191,0.08318474060170102,0.98,1.4915575999984867,1000,1,0.40716194106269793,0.4670631173984454,0.001984605512228135,0.016655629746008985,0.006872147860079503,controlled,1000,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,14.51875954495301,0,241
S2,14,No-risk-sampling,0.18665582480055654,0.44904012839260565,1.0023699142354565,0.05324710420088703,0.94,0.06,0.01404386464006483,0.9990471032049083,0.0009528967950917066,1.0227131719882685,0.9976549545922034,0.9369789303273102,0.7026674726112474,0.048482549149528834,0.98,1.589304799999809,1000,1,0.41187610346251663,0.5403640130347074,0.0009528967950917066,0.008359443238133828,0.0023450454077965643,controlled,1000,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,10.079873496449455,0,227
S2,14,Plain-ABC,0.17415405482824567,0.472595833839691,1.2101287048383258,0.049921874478773255,0.94,0.06,0.033074642942855316,0.9989642527614757,0.0010357472385243893,1.0201183247862557,0.9926702117018728,0.9566771912159258,0.4168276839593191,0.08592968521478357,0.94,1.4123162000032607,1000,1,0.4120228717810353,0.4327993154937771,0.0010357472385243893,0.019687287465985304,0.007329788298127249,controlled,1000,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,16.10251296473103,0,189
S2,14,RFOTO-ABC,0.1774416035934011,0.4611476234524314,0.9643952237656753,0.051267095866538055,0.98,0.02,0.0279814579732951,0.9980153944877718,0.001984605512228135,1.0285698872060416,0.9931278521399205,0.9910806998821368,0.4168276839593191,0.08318474060170102,0.98,1.5041720000008354,1000,1,0.40716194106269793,0.4670631173984454,0.001984605512228135,0.016655629746008985,0.006872147860079503,controlled,1000,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,14.51875954495301,0,229
S2,14,Random-scout,0.1774416035934011,0.4611476234524314,0.9643952237656753,0.051267095866538055,0.98,0.02,0.0279814579732951,0.9980153944877718,0.001984605512228135,1.0285698872060416,0.9931278521399205,0.9910806998821368,0.4168276839593191,0.08318474060170102,0.98,1.506943099993805,1000,1,0.40716194106269793,0.4670631173984454,0.001984605512228135,0.016655629746008985,0.006872147860079503,controlled,1000,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.20757958430272708,14.51875954495301,0,229
S2,14,Uniform-allocation,0.15350888638631935,0.38635227465959365,0.8737633465959436,0.04017201744994588,0.98,0.02,0.0279814579732951,0.9988054320336965,0.0011945679663035614,1.0204002887757102,0.99319805668801,0.9916886258962964,0.4168276839593191,0.08275582518291631,0.98,1.0493069000003743,1000,1,0.3959322428955631,0.3273514209057807,0.0011945679663035614,0.016655629746008985,0.006801943311990022,controlled,1000,greedy,0.8,910020014,1010020014,1110020014,1210020014,e1103465f1a02decaa40936e7b0af27ceff5a0cb5a6bebdcd2ff7256ba0770e6,0.17880515769089933,14.147394645242658,3,191
S2,14,DE-RK,0.587308940251136,1.1938113508375674,3.3059712233324965,0.14811710154078006,0.46,0.54,0.5195425829479502,0.9955716382742088,0.004428361725791179,1.0645945604510993,0.8994977184573123,0.31347381716285794,0.2641366576470053,0.33426270813044634,0.62,1.6769290000011097,1000,1,1.2600330695268245,0.8504000837855815,0.004428361725791179,0.5151185829001248,0.1005022815426877,controlled,1000,random,0.8,910020014,1010020014,1110020014,1210020014,3062a16fe81759d71d14189007147c4161e1046975779f7c7dc0cd0cb8eeeed9,0.6311693946720839,6.949078138323712,-1,-1
S2,14,LSHADE-lite,0.35673389014668316,0.7074961204858634,1.8061535764412746,0.09746917409973671,0.68,0.32,0.1759998867706709,0.9991151663697879,0.0008848336302120385,1.0333704826369483,0.9639474480039399,0.5133260677269053,0.3714596182804267,0.19339325674352717,0.68,1.931492600000638,1000,1,0.7870329329699237,0.730876403064376,0.0008848336302120385,0.1790373876763778,0.036052551996060056,controlled,1000,random,0.8,910020014,1010020014,1110020014,1210020014,3062a16fe81759d71d14189007147c4161e1046975779f7c7dc0cd0cb8eeeed9,0.6311693946720839,43.480483502844784,-1,-1
S2,14,Plain-ABC,0.43443633153637307,0.974918539107088,3.3691300509833115,0.11852747155392526,0.64,0.36,0.32477470895415517,0.9981922691118035,0.001807730888196597,1.038912233715577,0.9339835775548607,0.39826361119464654,0.23812753963616923,0.26586206440158283,0.68,1.6861970999962068,1000,1,0.9254852649752022,0.8102556859230977,0.001807730888196597,0.2850506114387904,0.06601642244513928,controlled,1000,random,0.8,910020014,1010020014,1110020014,1210020014,3062a16fe81759d71d14189007147c4161e1046975779f7c7dc0cd0cb8eeeed9,0.6311693946720839,31.169613862205882,0,236
S2,14,RFOTO-ABC,0.37452667444461124,0.7050075544400376,1.7590523625638,0.10168371882243303,0.74,0.26,0.0872202525766637,0.99840053691103,0.001599463088969999,1.0314253008719727,0.9835621502781373,0.6392800082260375,0.4823719158727597,0.12927709932486076,0.82,1.7227940000011586,1000,1,0.7755357416615233,1.0380809752278655,0.001599463088969999,0.08858009067590863,0.016437849721862685,controlled,1000,random,0.8,910020014,1010020014,1110020014,1210020014,3062a16fe81759d71d14189007147c4161e1046975779f7c7dc0cd0cb8eeeed9,0.6311693946720839,40.66146463910978,0,248
S2,15,DE-RK,0.21173569895614577,0.44033907463232724,0.7191888612822391,0.05722453495907633,0.96,0.04,0.002597801285970397,0.997805555697535,0.002194444302465062,1.0139307224905298,0.9998060604332248,0.9663242431507836,0.9224812758222519,0.013927569300719249,0.92,0.4840050999991945,320,1,0.47004220513294875,0.6217172713801358,0.002194444302465062,0.00199830868151569,0.00019393956677515867,controlled,320,greedy,0.8,910020015,1010020015,1110020015,1210020015,96c669483d6692c8f7509ae4d544d8e79b9a975c649c15017335757431671bda,0.21173569895614583,2.621719034859358e-14,-1,-1
S2,15,LSHADE-lite,0.21173569895614577,0.44033907463232724,0.7191888612822391,0.05722453495907633,0.96,0.04,0.002597801285970397,0.997805555697535,0.002194444302465062,1.0139307224905298,0.9998060604332248,0.9663242431507836,0.9224812758222519,0.013927569300719249,0.92,0.49440170000161743,320,1,0.47004220513294875,0.6217172713801358,0.002194444302465062,0.00199830868151569,0.00019393956677515867,controlled,320,greedy,0.8,910020015,1010020015,1110020015,1210020015,96c669483d6692c8f7509ae4d544d8e79b9a975c649c15017335757431671bda,0.21173569895614583,2.621719034859358e-14,-1,-1
S2,15,No-fair-selection,0.2062109535045844,0.4465103283175684,0.8235643559829525,0.05644794567978085,0.96,0.04,0.002597801285970397,0.997861502341289,0.0021384976587111625,1.0116963502194307,0.9997954329262421,0.9612061156610435,0.9224812758222519,0.014304157787439523,0.92,0.544227200000023,320,1,0.47216289201288303,0.5814151249211921,0.0021384976587111625,0.00199830868151569,0.00020456707375793304,controlled,320,greedy,0.8,910020015,1010020015,1110020015,1210020015,96c669483d6692c8f7509ae4d544d8e79b9a975c649c15017335757431671bda,0.21173569895614583,2.60926498403356,0,112
